Ticker,2023_PE,Gsector
PEN,51.164062,Healthcare
PENN,14.900902,Consumer Cyclical
PEP,19.89932,Consumer Defensive
PESI,5.7828283,Industrials
PETQ,10.394904,Healthcare
PETS,-395.0,Healthcare
PFBC,8.308453,Financial Services
PFE,9.384616,Healthcare
PFG,9.3546095,Financial Services
PFGC,13.335952,Consumer Defensive
PFIE,10.055554,Energy
PFIS,7.2270994,Financial Services
PFMT,29.555555,Industrials
PFS,6.642534,Financial Services
PG,23.448275,Consumer Defensive
PGC,8.197802,Financial Services
PGR,17.633362,Financial Services
PGRE,-10.086956,Real Estate
PGTI,14.090605,Industrials
PH,20.648352,Industrials
PHIO,-0.19522472,Healthcare
PHM,8.308724,Consumer Cyclical
PHX,10.46875,Energy
PI,68.69828,Technology
PII,9.266595,Consumer Cyclical
PINC,8.923077,Healthcare
PINS,19.7929,Communication Services
PJT,19.522726,Financial Services
PK,19.202381,Real Estate
PKBK,,Financial Services
PKE,27.980394,Industrials
PKG,17.508097,Consumer Cyclical
PKOH,6.430731,Industrials
PLAB,11.420833,Technology
PLAY,10.171429,Communication Services
PLBC,8.1767435,Financial Services
PLCE,9.405405,Consumer Cyclical
PLD,35.189655,Real Estate
PLNT,20.996492,Consumer Cyclical
PLOW,10.937198,Consumer Cyclical
PLPC,,Industrials
PLSE,-8.188889,Healthcare
PLUG,-4.125,Industrials
PLUS,14.003643,Technology
PLXS,16.504902,Technology
PLYA,15.254238,Consumer Cyclical
PLYM,696.0,Real Estate
PM,13.779391,Consumer Defensive
PMD,,Healthcare
PMT,9.3581085,Real Estate
PMTS,5.5825243,Financial Services
PNBK,3.5940595,Financial Services
PNC,10.717482,Financial Services
PNFP,9.57553,Financial Services
PNM,13.188613,Utilities
PNR,16.546024,Industrials
PNRG,,Energy
PNW,15.000001,Utilities
PODD,45.486774,Healthcare
POL,182.22,Consumer Cyclical
POOL,25.036602,Industrials
POR,13.301538,Utilities
POST,16.534267,Consumer Defensive
POWI,32.231884,Technology
POWL,18.717278,Industrials
PPBI,11.497326,Financial Services
PPC,11.25625,Consumer Defensive
PPG,13.811563,Basic Materials
PPIH,,Industrials
PPL,15.005464,Utilities
PPSI,6.6666665,Industrials
PRA,20.875,Financial Services
PRAA,13.071428,Financial Services
PRFT,10.409692,Technology
PRGO,11.108843,Healthcare
PRGS,9.944111,Technology
PRI,10.737963,Financial Services
PRIM,14.207316,Industrials
PRK,16.778345,Financial Services
PRLB,17.318182,Industrials
PRMW,17.80189,Consumer Defensive
PRO,71.19565,Technology
PROV,9.953846,Financial Services
PRPH,9.604167,Healthcare
PRTA,-4.924939,Healthcare
PRTS,-4.92,Consumer Cyclical
PRU,7.531016,Financial Services
PSA,23.564941,Real Estate
PSMT,16.966314,Consumer Defensive
PSN,24.457945,Technology
PSTG,27.391304,Technology
PSX,9.869745,Energy
PTC,29.13629,Technology
PTCT,-7.4593973,Healthcare
PTEN,10.504854,Energy
PTGX,-31.0,Healthcare
PTN,-1.9375,Healthcare
PTSI,11.813792,Industrials
PULM,-0.42224443,Healthcare
PUMP,13.625001,Energy
PVBC,20.21591,Financial Services
PVH,8.587214,Consumer Cyclical
PW,0.12230978,Real Estate
PWOD,,Financial Services
PWR,26.989561,Industrials
PXD,11.638721,Energy
PXLW,44.75,Technology
PYPL,12.085409,Financial Services
PZG,-2.153158,Basic Materials
PZZA,19.772436,Consumer Cyclical
QCOM,15.25759,Technology
QCRH,8.682465,Financial Services
QDEL,11.201657,Healthcare
QLYS,28.857395,Technology
QNST,34.132076,Communication Services
QRHC,29.82353,Industrials
QRTEA,1.244697,Consumer Cyclical
QRVO,15.393939,Technology
QTRX,-18.11236,Healthcare
QTWO,29.033897,Technology
QUAD,3.7416663,Industrials
QUIK,26.655172,Technology
R,9.032617,Industrials
RAIL,9.184211,Industrials
RAMP,19.820988,Technology
RARE,-8.491017,Healthcare
RAVE,-13.634666,Consumer Cyclical
RBB,10.829268,Financial Services
RBBN,9.60606,Communication Services
RBC,25.905722,Industrials
RBCAA,10.700422,Financial Services
RBCN,-1.825,Technology
RC,6.8160005,Real Estate
RCKT,-11.695652,Healthcare
RCKY,8.59,Consumer Cyclical
RCL,11.170401,Consumer Cyclical
RCM,45.518517,Healthcare
RCMT,8.203464,Industrials
RCUS,-3.6261904,Healthcare
RDFN,-5.5,Real Estate
RDI,-3.4583333,Communication Services
RDN,8.39045,Financial Services
RDNT,63.815792,Healthcare
RDUS,19.795454,Basic Materials
RDVT,,Technology
REED,-1.7567567,Consumer Defensive
REFR,-25.833334,Technology
REG,27.802816,Real Estate
REGI,23.653847,
REGN,18.69171,Healthcare
REI,3.7254903,Energy
RELL,21.06,Technology
REPL,-2.0957096,Healthcare
RES,7.4333334,Energy
REVG,10.663415,Industrials
REX,14.715426,Basic Materials
REXR,31.947762,Real Estate
REZI,10.85,Industrials
RF,8.719457,Financial Services
RFIL,23.833332,Industrials
RFL,,Real Estate
RGA,8.652939,Financial Services
RGCO,16.236221,Utilities
RGEN,80.097565,Healthcare
RGLD,22.205175,Basic Materials
RGLS,-3.7704916,Healthcare
RGNX,-7.0091324,Healthcare
RGR,13.361272,Industrials
RGS,-1.9886363,Consumer Cyclical
RH,16.49199,Consumer Cyclical
RHE,,Healthcare
RHI,17.328321,Industrials
RHP,20.245682,Real Estate
RIBT,-1.5454546,Consumer Defensive
RICK,8.147673,Consumer Cyclical
RIG,11.347825,Energy
RIGL,11.666666,Healthcare
RILY,,Financial Services
RIOT,17.431034,Financial Services
RJF,11.972523,Financial Services
RKDA,-0.44468543,Consumer Defensive
RL,14.58467,Consumer Cyclical
RLGT,9.148148,Industrials
RLI,24.203768,Financial Services
RLJ,34.375,Real Estate
RM,4.0595813,Financial Services
RMAX,5.1240873,Real Estate
RMBS,21.75397,Technology
RMCF,3.7291667,Consumer Defensive
RMD,24.882557,Healthcare
RMR,11.18868,Real Estate
RMTI,24.333334,Healthcare
RNG,7.31358,Technology
RNR,6.298477,Financial Services
RNST,10.528985,Financial Services
ROCK,13.407129,Industrials
ROG,25.50107,Technology
ROIC,38.343754,Real Estate
ROK,20.342342,Industrials
ROKU,-50.13913,Communication Services
ROL,39.433628,Consumer Cyclical
ROP,25.766247,Technology
ROST,19.778625,Consumer Cyclical
RPD,18.512396,Technology
RPM,19.297834,Basic Materials
RRC,10.348703,Energy
RRGB,-26.034485,Consumer Cyclical
RRR,18.50871,Consumer Cyclical
RS,14.123016,Basic Materials
RSG,28.526787,Industrials
RUN,-11.307692,Technology
RUSHA,11.118987,Consumer Cyclical
RUSHB,,Consumer Cyclical
RVNC,-3.4056604,Healthcare
RVP,,Healthcare
RVSB,8.288889,Financial Services
RWT,8.253732,Real Estate
RYAM,24.866665,Basic Materials
RYI,8.497024,Industrials
RYN,48.622948,Real Estate
RYTM,-19.20773,Healthcare
SABR,8.96875,Technology
SACH,8.378378,Real Estate
SAFE,11.121951,Real Estate
SAFT,12.7312,Financial Services
SAGE,-2.7879999,Healthcare
SAH,8.995335,Consumer Cyclical
SAIA,20.863827,Industrials
SAIC,14.725401,Technology
SALM,-36.000004,Communication Services
SAM,22.148767,Consumer Defensive
SAMG,8.720238,Financial Services
SANM,9.435459,Technology
SANW,-2.076,Consumer Defensive
SASR,7.659176,Financial Services
SATS,-10.45098,Technology
SAVE,-2.5214286,Industrials
SBAC,30.214285,Real Estate
SBCF,13.897591,Financial Services
SBFG,8.860928,Financial Services
SBGI,-22.363636,Communication Services
SBH,5.4522614,Consumer Cyclical
SBNY,0.21160409,Financial Services
SBOW,3.4019933,Energy
SBRA,21.75,Real Estate
SBSI,9.521429,Financial Services
SBT,33.785713,Financial Services
SBUX,19.030107,Consumer Cyclical
SCHL,11.833887,Communication Services
SCHW,16.360619,Financial Services
SCI,17.794043,Consumer Cyclical
SCL,18.320087,Basic Materials
SCOR,3.498734,Communication Services
SCS,11.24299,Industrials
SCSC,10.30198,Technology
SCVL,10.928104,Consumer Cyclical
SCWX,60.9,Technology
SCX,,Industrials
SCYX,169.00002,Healthcare
SD,12.568807,Energy
SDPI,10.75,Energy
SEAC,-50.0,Technology
SEB,,Industrials
SEDG,14.064749,Technology
SEE,9.656442,Consumer Cyclical
SEIC,14.623058,Financial Services
SELF,18.217392,Real Estate
SEM,13.574163,Healthcare
SENEA,,Consumer Defensive
SENEB,,Consumer Defensive
SENS,-4.0583334,Healthcare
SF,10.285714,Financial Services
SFBC,,Financial Services
SFBS,13.554023,Financial Services
SFIX,-3.0724635,Consumer Cyclical
SFM,21.028662,Consumer Defensive
SFNC,11.243422,Financial Services
SFST,7.073972,Financial Services
SGA,13.25,Communication Services
SGC,14.926605,Consumer Cyclical
SGH,9.0,Technology
SGMA,,Technology
SGMO,-1.907037,Healthcare
SGRP,14.916667,Industrials
SGRY,19.64567,Healthcare
SHAK,110.260414,Consumer Cyclical
SHBI,6.2727275,Financial Services
SHEN,-116.545456,Communication Services
SHO,28.333332,Real Estate
SHOO,13.560403,Consumer Cyclical
SHW,23.498823,Basic Materials
SIBN,-18.763159,Healthcare
SIEB,,Financial Services
SIF,,Industrials
SIG,7.9959216,Consumer Cyclical
SIGA,7.9818177,Healthcare
SIGI,11.765046,Financial Services
SILK,-14.953847,Healthcare
SINT,-4.5400004,Healthcare
SIRI,8.909091,Communication Services
SITC,269.8,Real Estate
SITE,32.348454,Industrials
SIX,10.669683,Consumer Cyclical
SJM,11.2487755,Consumer Defensive
SJW,18.210703,Utilities
SKT,32.965115,Real Estate
SKX,13.7891445,Consumer Cyclical
SKY,22.655588,Consumer Cyclical
SKYW,9.291348,Industrials
SLAB,43.081562,Technology
SLB,11.277909,Energy
SLCA,12.344,Energy
SLDB,-3.202166,Healthcare
SLG,-23.176744,Real Estate
SLGN,11.694236,Consumer Cyclical
SLM,7.281787,Financial Services
SLNO,-59.546665,Healthcare
SLP,56.687496,Healthcare
SLS,-1.3333334,Healthcare
SM,6.651578,Energy
SMAR,26.640846,Technology
SMBC,8.698481,Financial Services
SMBK,9.426605,Financial Services
SMG,17.221106,Basic Materials
SMIT,,Technology
SMMF,6.6175,Financial Services
SMP,9.145299,Consumer Cyclical
SMPL,18.316584,Consumer Defensive
SMRT,58.0,Technology
SMSI,1.9249998,Technology
SMTC,24.428572,Technology
SNA,13.258783,Industrials
SNAP,39.605263,Communication Services
SNBR,15.298851,Consumer Cyclical
SNCR,-2.3992393,Technology
SND,8.36,Energy
SNDR,12.236686,Industrials
SNDX,-7.236301,Healthcare
SNFCA,,Financial Services
SNOA,-0.35311112,Healthcare
SNPS,34.16549,Technology
SNV,8.189932,Financial Services
SNX,8.927273,Technology
SO,17.053364,Utilities
SOHO,-2.357143,Real Estate
SOI,10.244186,Energy
SON,10.3033085,Consumer Cyclical
SONO,40.238094,Technology
SP,12.992367,Industrials
SPB,17.23579,Consumer Defensive
SPG,22.306349,Real Estate
SPGI,25.956926,Financial Services
SPLK,20.753967,Technology
SPOK,14.174312,Healthcare
SPR,16.243654,Industrials
SPRO,-1.4947368,Healthcare
SPSC,45.63517,Technology
SPTN,9.312196,Consumer Defensive
SPWH,14.545455,Consumer Cyclical
SPWR,-17.166666,Technology
SPXC,21.790697,Industrials
SQ,17.136148,Technology
SR,13.491267,Utilities
SRCE,10.643777,Financial Services
SRCL,15.975,Industrials
SRDX,-88.58621,Healthcare
SRE,13.881783,Utilities
SRG,4.284404,Real Estate
SRI,21.4,Consumer Cyclical
SRNE,,Healthcare
SRPT,12.005688,Healthcare
SRRK,-7.6010365,Healthcare
SRTS,18.8,Healthcare
SSB,10.737588,Financial Services
SSBI,,Financial Services
SSD,18.420551,Basic Materials
SSKN,-4.1,Healthcare
SSNC,10.992895,Technology
SSP,376.0,Communication Services
SSTI,-1336.0,Technology
SSTK,8.860995,Communication Services
ST,9.165072,Technology
STAA,47.875,Healthcare
STAG,39.079544,Real Estate
STBA,10.255102,Financial Services
STC,9.780757,Financial Services
STCN,,Communication Services
STE,21.808102,Healthcare
STIM,-5.265625,Healthcare
STKS,20.615385,Consumer Cyclical
STLD,12.960159,Basic Materials
STRA,20.361702,Consumer Defensive
STRL,17.91887,Industrials
STRM,-2.7181818,Healthcare
STRS,,Real Estate
STRT,15.833332,Consumer Cyclical
STT,8.265677,Financial Services
STWD,9.580808,Real Estate
STX,15.151676,Technology
STZ,16.774323,Consumer Defensive
SUI,48.190475,Real Estate
SUM,15.748988,Basic Materials
SUP,-26.714285,Consumer Cyclical
SUPN,15.435897,Healthcare
SVRA,-13.470588,Healthcare
SVT,,Industrials
SWAV,53.428806,Healthcare
SWK,15.868055,Industrials
SWKS,13.0625,Technology
SWN,6.1393437,Energy
SWX,20.387978,Utilities
SXC,14.521128,Basic Materials
SXI,20.55648,Industrials
SXT,21.59882,Basic Materials
SYBT,12.138964,Financial Services
SYBX,-17.9,Healthcare
SYF,7.429054,Financial Services
SYK,25.377073,Healthcare
SYNA,19.902655,Technology
SYPR,,Consumer Cyclical
SYRS,-1.6167666,Healthcare
SYY,15.679326,Consumer Defensive
T,7.3755455,Communication Services
TACO,22.339287,
TACT,38.214283,Technology
TAIT,,Technology
TALO,21.606558,Energy
TAP,9.623529,Consumer Defensive
TAST,14.208956,Consumer Cyclical
TAYD,,Industrials
TBBK,5.702857,Financial Services
TBI,17.965517,Industrials
TBIO,-0.6224138,Healthcare
TBNK,15.367347,Financial Services
TBPH,-21.099998,Healthcare
TCBI,13.474178,Financial Services
TCBK,10.22647,Financial Services
TCI,,Real Estate
TCMD,14.806452,Healthcare
TCON,-0.5043732,Healthcare
TCS,42.100002,Consumer Cyclical
TDC,13.74074,Technology
TDG,33.38764,Industrials
TDOC,-20.901638,Healthcare
TDS,-24.453125,Communication Services
TDW,11.353522,Energy
TDY,18.217766,Technology
TECH,30.985294,Healthcare
TEL,17.045782,Technology
TELL,-3.3084617,Energy
TENB,33.81203,Technology
TENX,-1.0743802,Healthcare
TER,24.48842,Technology
TEX,7.7524204,Industrials
TFSL,50.041668,Financial Services
TFX,13.679554,Healthcare
TG,5.747748,Industrials
TGEN,-5.275333,Industrials
TGI,18.054054,Industrials
TGLS,12.858795,Basic Materials
TGNA,6.6213593,Communication Services
TGT,15.331429,Consumer Defensive
TGTX,25.773586,Healthcare
THC,15.882603,Healthcare
THFF,6.8311443,Financial Services
THG,9.790347,Financial Services
THO,12.632783,Consumer Cyclical
THR,16.458763,Industrials
THRM,14.047222,Consumer Cyclical
THS,13.555957,Consumer Defensive
TILE,11.496241,Industrials
TIPT,,Financial Services
TISI,-12.275863,Industrials
TITN,6.47093,Industrials
TJX,20.81637,Consumer Cyclical
TKR,12.9869,Industrials
TLF,8.189655,Consumer Cyclical
TLYS,-25.291668,Consumer Cyclical
TMDX,294.15625,Healthcare
TMHC,6.847188,Consumer Cyclical
TMO,23.317753,Healthcare
TMP,9.33758,Financial Services
TMUS,14.897458,Communication Services
TNC,17.02924,Industrials
TNDM,-33.66055,Healthcare
TNET,14.652555,Industrials
TNXP,-0.25628573,Healthcare
TOL,8.6878195,Consumer Cyclical
TOWN,10.431452,Financial Services
TPB,9.040752,Consumer Defensive
TPC,11.086666,Industrials
TPH,7.2826085,Consumer Cyclical
TPHS,,Real Estate
TPIC,-79.5,Industrials
TPR,8.773625,Consumer Cyclical
TPX,15.595016,Consumer Cyclical
TR,-15.235897,Consumer Defensive
TRC,152.54546,Industrials
TREE,13.991304,Financial Services
TREX,35.0,Industrials
TRGP,15.518367,Energy
TRIP,13.931217,Consumer Cyclical
TRMB,19.825083,Technology
TRMK,10.349651,Financial Services
TRN,13.075377,Industrials
TRNO,33.140244,Real Estate
TRNS,53.15347,Industrials
TROW,12.4653015,Financial Services
TROX,11.326667,Basic Materials
TRS,11.813636,Consumer Cyclical
TRST,9.116439,Financial Services
TRT,,Technology
TRTX,8.329545,Real Estate
TRU,16.258352,Industrials
TRUP,450.0,Financial Services
TRV,10.146341,Financial Services
TRVN,-0.2962963,Healthcare
TSBK,,Financial Services
TSCO,23.996483,Consumer Cyclical
TSE,-0.8999999,Basic Materials
TSLA,54.064896,Consumer Cyclical
TSN,16.57104,Consumer Defensive
TSQ,9.0074625,Communication Services
TTC,18.478903,Industrials
TTD,46.80791,Technology
TTEC,3.851852,Technology
TTEK,28.343523,Industrials
TTGT,13.959391,Communication Services
TTI,8.9375,Energy
TTMI,8.680233,Technology
TTNP,-7.3681316,Healthcare
TTOO,-1.0135952,Healthcare
TTWO,23.961409,Communication Services
TUP,1.2771084,Consumer Cyclical
TUSK,-17.105263,Industrials
TW,32.91586,Financial Services
TWI,6.1222224,Industrials
TWIN,14.105264,Industrials
TWLO,18.481482,Communication Services
TWO,9.086331,Real Estate
TWOU,6.2,Consumer Defensive
TWST,-11.696629,Healthcare
TXMD,5.3714285,Healthcare
TXN,27.958796,Technology
TXRH,25.48019,Consumer Cyclical
TXT,12.330903,Industrials
TYL,44.20977,Technology
TZOO,7.363636,Communication Services
UA,11.050848,Consumer Cyclical
UAA,11.216666,Consumer Cyclical
UAL,4.33165,Industrials
UAMY,0.39285713,Basic Materials
UBCP,7.056497,Financial Services
UBER,30.260271,Technology
UBFO,,Financial Services
UBOH,,Financial Services
UBSI,11.9778595,Financial Services
UCBI,10.64557,Financial Services
UCTT,13.407052,Technology
UDR,86.545456,Real Estate
UE,39.833332,Real Estate
UEC,337.5,Energy
UEIC,20.527271,Technology
UFCS,13.635802,Financial Services
UFI,9.184615,Consumer Cyclical
UFPI,13.368919,Basic Materials
UFPT,30.419498,Healthcare
UG,,Consumer Defensive
UGI,8.60606,Utilities
UHAL,14.051111,Industrials
UHS,11.3619995,Healthcare
UHT,,Real Estate
UIS,9.20339,Technology
ULBI,16.956522,Industrials
ULH,8.760784,Industrials
ULTA,13.798227,Consumer Cyclical
UMBF,10.345455,Financial Services
UMH,83.789474,Real Estate
UNAM,,Financial Services
UNB,,Financial Services
UNF,19.842628,Industrials
UNFI,15.135594,Consumer Defensive
UNH,15.573085,Healthcare
UNIT,10.648148,Real Estate
UNM,5.774488,Financial Services
UNP,18.659323,Industrials
UNTY,6.394299,Financial Services
UONE,,Communication Services
UONEK,,Communication Services
UPLD,3.0,Technology
UPS,15.01833,Industrials
UPWK,12.1875,Communication Services
URBN,10.015424,Consumer Cyclical
URI,13.998114,Industrials
USAP,10.761316,Basic Materials
USB,9.448837,Financial Services
USEG,-29.750002,Energy
USFD,13.767123,Consumer Defensive
USLM,,Basic Materials
USM,30.049587,Communication Services
USNA,13.265176,Consumer Defensive
USPH,32.851135,Healthcare
UTHR,9.361965,Healthcare
UTI,18.33735,Consumer Defensive
UTL,16.432259,Utilities
UTMD,,Healthcare
UUU,,Industrials
UVE,9.663366,Financial Services
UVSP,10.383085,Financial Services
UVV,,Consumer Defensive
V,24.025938,Financial Services
VAC,10.946469,Consumer Cyclical
VAL,6.6185145,Energy
VALU,,Financial Services
VAPO,-0.41666666,Healthcare
VBFC,,Financial Services
VBIV,-1.1196078,Healthcare
VBTX,8.289362,Financial Services
VC,10.761673,Consumer Cyclical
VCEL,93.61224,Healthcare
VCTR,8.490818,Financial Services
VCYT,inf,Healthcare
VECO,16.828571,Technology
VEEV,29.157122,Healthcare
VERI,-46.714287,Technology
VERU,-4.5,Healthcare
VFC,9.368421,Consumer Cyclical
VGR,7.781955,Consumer Defensive
VHC,2.874317,Technology
VIAV,14.107143,Technology
VICI,10.535055,Real Estate
VICR,32.059406,Technology
VIRC,6.028249,Consumer Cyclical
VIRT,8.509805,Financial Services
VKTX,-51.341938,Healthcare
VLGEA,,Consumer Defensive
VLO,11.117524,Energy
VLY,6.3727274,Financial Services
VMC,25.996973,Basic Materials
VMI,12.595326,Industrials
VNCE,-5.6857142,Consumer Cyclical
VNDA,-14.424243,Healthcare
VNO,-325.37503,Real Estate
VNRX,-2.8121877,Healthcare
VOXX,-7.283951,Technology
VOYA,7.22034,Financial Services
VPG,15.566038,Technology
VRA,9.414286,Consumer Cyclical
VREX,12.6953125,Healthcare
VRNS,190.21739,Technology
VRNT,9.767742,Technology
VRRM,17.338236,Industrials
VRSK,29.775957,Industrials
VRSN,19.369143,Technology
VRTS,7.6232185,Financial Services
VRTX,21.618603,Healthcare
VSAT,-27.431034,Technology
VSEC,15.900204,Industrials
VSH,11.806122,Technology
VST,15.89937,Utilities
VSTM,-3.696296,Healthcare
VSTO,7.8501124,Consumer Cyclical
VTNR,-3.8235292,Energy
VTR,-50.31818,Real Estate
VTVT,-84.54545,Healthcare
VUZI,-2.2542374,Technology
VVI,17.865286,Industrials
VVV,21.583755,Energy
VXRT,-1.8325641,Healthcare
VYGR,-4.5202312,Healthcare
VZ,8.366527,Communication Services
W,24.463415,Consumer Cyclical
WAB,20.009937,Industrials
WABC,9.558521,Financial Services
WAFD,8.8529415,Financial Services
WAL,6.1107526,Financial Services
WASH,10.434425,Financial Services
WAT,23.519026,Healthcare
WATT,-0.46179402,Technology
WBA,5.6645365,Healthcare
WBS,6.990431,Financial Services
WCC,9.246367,Industrials
WD,18.511112,Financial Services
WDAY,31.136131,Technology
WDC,9.234681,Technology
WDFC,38.588737,Basic Materials
WEC,15.831418,Utilities
WELL,56.378696,Real Estate
WEN,17.848213,Consumer Cyclical
WERN,12.214286,Industrials
WEX,11.297325,Technology
WEYS,20.241379,Consumer Cyclical
WFC,10.8051,Financial Services
WGO,8.62465,Consumer Cyclical
WH,15.607219,Consumer Cyclical
WHD,14.817911,Energy
WHG,,Financial Services
WHLM,-6.61194,Industrials
WHLR,-0.06445498,Real Estate
WHR,6.8146553,Consumer Cyclical
WINA,,Consumer Cyclical
WING,103.43817,Consumer Cyclical
WIRE,13.727763,Industrials
WK,74.33963,Technology
WKHS,-0.5815385,Consumer Cyclical
WLDN,14.095,Industrials
WLFC,38.888,Industrials
WLK,15.777302,Basic Materials
WM,25.840994,Industrials
WMB,18.712196,Energy
WMK,,Consumer Defensive
WMS,23.25926,Industrials
WMT,22.915058,Consumer Defensive
WNC,8.024305,Industrials
WNEB,9.4375,Financial Services
WOR,16.192635,Industrials
WOW,-11.15625,Communication Services
WPC,21.936,Real Estate
WRB,11.914861,Financial Services
WRK,14.359282,Consumer Cyclical
WRLD,10.414081,Financial Services
WSBC,10.629921,Financial Services
WSBF,11.227723,Financial Services
WSC,14.381323,Industrials
WSFS,9.914153,Financial Services
WSM,17.735312,Consumer Cyclical
WSO,28.0,Industrials
WSR,-575.0,Real Estate
WST,39.54425,Healthcare
WSTL,4.9,Technology
WTBA,10.84,Financial Services
WTFC,9.428292,Financial Services
WTI,-14.999999,Energy
WTM,29.635668,Financial Services
WTS,21.880928,Industrials
WTTR,8.1769905,Basic Materials
WU,7.344262,Financial Services
WVE,-4.607476,Healthcare
WVFC,,Financial Services
WVVI,,Consumer Defensive
WWD,26.9701,Industrials
WWR,-0.9059183,Basic Materials
WWW,9.675675,Consumer Cyclical
WY,23.207693,Real Estate
WYNN,16.543322,Consumer Cyclical
WYY,194.00002,Technology
X,9.811828,Basic Materials
XBIT,59.000004,Healthcare
XEL,13.9921875,Utilities
XELA,-1.594203,Technology
XELB,6.25,Consumer Cyclical
XERS,-7.9545455,Healthcare
XHR,40.794117,Real Estate
XNCR,-7.122449,Healthcare
XOM,12.130256,Energy
XOMA,-14.905882,Healthcare
XPER,25.023811,Technology
XPL,-15.499999,Basic Materials
XPO,22.575628,Industrials
XRAY,12.452282,Healthcare
XRX,5.880531,Technology
XTNT,inf,Healthcare
XXII,-0.10353866,Consumer Defensive
XYL,28.290043,Industrials
YELP,19.161907,Communication Services
YETI,12.942029,Consumer Cyclical
YEXT,12.477272,Technology
YMAB,-54.32143,Healthcare
YORW,21.011833,Utilities
YTEN,-0.27752942,Basic Materials
YUM,21.764254,Consumer Cyclical
Z,20.368422,Communication Services
ZBH,13.857142,Healthcare
ZBRA,22.261854,Technology
ZDGE,-3.6363637,Communication Services
ZEUS,16.817461,Basic Materials
ZG,20.487804,Communication Services
ZION,8.788794,Financial Services
ZM,12.269076,Technology
ZS,52.725613,Technology
ZTS,24.765165,Healthcare
ZUMZ,33.076927,Consumer Cyclical
ZUO,18.961538,Technology
USIO,8.076666,Technology
VISL,-1.5083332,Technology
WW,5.3235292,Consumer Cyclical
XFOR,-2.3829787,Healthcare
ZYXI,12.1888895,Healthcare
