Ticker,2020_2021_NI_Grow,2021_2022_NI_Grow,2022_2023_NI_Grow,2023_PE
HMST,44.2955,-42.3507,-141.3405,13.172043
HNI,42.7208,107.1906,-60.2906,12.673717
HNRG,-39.6463,-582.2856,147.4068,19.653847
HOFT,,-212.3921,-136.7981,9.090909
HOG,49978.8906,14.0586,-4.6967,7.19456
HOLX,67.8174,-30.4301,-64.977,17.259682
HOMB,48.7638,-4.3129,28.7186,11.665025
HON,15.9657,-10.3934,13.9348,17.714153
HONE,30.6416,-22.0927,-64.7349,12.20482
HOPE,83.448,6.6994,-38.7599,7.6488557
HOV,1093.483,-62.9017,-8.6917,205.31944
HP,-34.0441,-102.1318,6143.3482,10.084616
HPE,-1164.2857,-74.6717,133.2949,8.333333
HPP,396.4637,-445.9735,397.2377,-4.7540984
HPQ,132.3623,-52.1174,4.1826,7.7382917
HQY,,-601.3471,-40.9718,21.738293
HR,-7.6681,-38.6474,-780.3946,-34.707317
HRB,,-5.1589,0.0047,10.17888
HRI,203.9349,47.3214,5.1515,9.041087
HRL,0.0834,10.0291,-20.6418,21.166668
HROW,436.4015,-21.7749,73.2997,17.271187
HRTG,-901.276,106.5692,-129.3509,5.7683616
HRTX,-2.9017,-17.5179,-39.2613,-8.285714
HSIC,56.2678,-14.7385,-22.6766,12.305506
HSII,-292.4629,9.5271,-31.5477,8.987804
HSON,-359.6138,120.9173,-69.1682,8.418367
HST,-98.4973,-5854.5455,16.9036,15.341464
HSTM,-58.5196,106.8606,25.8209,42.95
HSY,15.5473,11.3234,13.1911,19.607683
HTBI,-31.1987,127.4514,25.1059,9.049296
HTBK,35.1313,39.5283,-3.1733,9.566265
HTH,-16.3768,-69.7903,-3.0831,17.733334
HTLD,11.9637,68.5028,-88.9395,18.754717
HTLF,59.4361,-3.5208,-62.3339,8.736514
HUBB,13.7528,36.6458,39.183,21.040318
HUBG,133.1108,108.1645,-53.0666,14.313168
HUBS,-8.4604,44.8527,56.3606,71.922714
HUM,-12.8898,-4.33,-11.2972,15.0668335
HUN,1.0638,-55.9809,-78.0435,14.728395
HURC,-208.276,21.6144,-46.6448,
HURN,-364.2072,19.9486,-17.3033,13.833828
HUSA,-74.6963,-27.1408,331.4615,
HVT,53.5183,-1.5914,-36.9737,8.825214
HWBK,57.5387,-7.843,-95.393,
HWC,-1125.4018,13.1416,-25.0887,9.005952
HWKN,,25.7735,16.4895,20.702185
HXL,-49.2114,684.472,-16.3104,21.989725
HY,-566.3073,-57.1676,-269.9055,6.55879
HZO,107.652,27.7521,-44.804,6.949296
IAC,121.5385,-295.8289,-122.7268,-70.98508
IART,26.2771,6.7869,-62.4808,8.080333
IBCP,12.0085,0.725,-6.7623,8.467576
IBIO,41.1704,117.1371,29.0111,-0.7125
IBKR,57.9487,23.3766,57.8947,17.233534
IBM,2.7191,-71.4385,357.439,15.965418
IBOC,51.7592,18.2379,37.1499,
IBP,22.1732,88.0471,9.0868,18.25949
IBTX,11.6998,-12.6625,-77.9913,9.475827
ICAD,-36.1442,21.4406,-64.5064,-7.9444437
ICCC,-92.3402,3085.2616,,-44.636364
ICD,-30.9671,-2.0851,-42.2896,-2.0777779
ICE,94.2556,-64.3667,63.7621,19.246635
ICFI,29.4274,-9.6848,28.593,18.861437
ICHR,113.0443,2.6869,-159.0421,18.121494
ICUI,18.7234,-172.0279,-60.08,14.442477
IDA,3.4256,5.4702,0.8545,16.426344
IDCC,23.4236,69.4421,128.4792,21.651318
IDN,201.0467,-44.3835,-52.3924,35.666664
IDT,350.1867,-71.9845,49.815,23.693335
IDXG,-43.5069,46.9451,-103.6524,-9.466666
IDXX,28.0295,-8.8281,24.4376,38.830578
IESC,60.2394,-47.8502,211.5126,
IEX,18.9518,30.5964,1.5676,24.226374
IFF,-26.5753,-797.0149,37.3126,20.29976
III,463.6661,27.0269,-68.8026,7.4888887
IIIN,250.413,87.676,-74.0703,9.610778
IIIV,963.7232,283.711,-95.2579,12.342391
IIPR,73.4216,35.4382,7.2558,17.796902
ILMN,16.1585,-677.9528,-73.6376,50.43033
ILPT,45.8274,-289.4378,-52.3696,-2.4444444
IMKTA,39.8261,9.2209,-22.7113,15.265958
IMMR,131.1424,145.6264,10.8009,11.359375
IMXI,38.6544,22.3897,3.8095,7.750958
INBK,63.3586,-26.1317,-76.3175,7.840909
INCY,-420.7949,-64.0874,75.4239,9.839319
INDB,-0.1444,118.0417,-9.2152,10.007969
INFN,-17.388,-55.4726,,20.956522
INFU,-91.8071,-98.7324,4744.4444,18.775
INGN,8.6464,1222.7854,22.295,-3.4693878
INGR,-66.3793,320.5128,30.6911,11.157741
INN,-54.2532,-102.2357,-747.2715,-33.38889
INO,82.475,-7.8511,-51.7124,-3.377581
INOD,-371.1507,613.3891,-92.3921,-116.8
INPX,136.5972,-8.3306,,-0.06756411
INSE,-28.5211,-150.7389,-63.1068,8.018868
INSG,-56.728,41.2343,-32.0499,-4.2421055
INSM,47.7963,10.7856,55.6623,-6.4712043
INSP,-26.5039,6.7528,-52.8687,389.7742
INSW,2313.5238,-390.5725,43.4542,5.517964
INTC,-4.9333,-59.6638,-78.9244,15.388888
INTG,-375.2975,-183.8025,-22.9737,
INTT,-913.743,16.1747,10.4125,9.08871
INTU,12.9244,0.194,15.3921,33.18939
INUV,4.0534,72.4397,-20.7292,inf
INVA,18.4722,-19.5344,-15.9867,15.418366
INVE,-131.7336,-124.1975,1300.2551,-63.0
INVH,33.236,46.6306,35.5154,44.41559
IONS,-93.563,843.1829,35.8013,-13.015772
IOR,-14.6179,9.2551,78.0972,
IOSP,224.3902,42.8571,4.5865,16.23816
IOVA,31.8479,15.673,12.1609,-16.591549
IP,263.4855,-14.1553,-80.8511,12.478571
IPAR,128.7109,38.3556,26.225,20.169844
IPG,171.3757,-1.5533,17.1002,10.112957
IPGP,74.4767,-60.5235,99.1447,18.13823
IPI,-1020.0633,-71.0928,-149.3949,-42.808514
IPWR,-38.7948,50.7116,,-6.7913046
IQV,246.2366,12.94,24.473,18.46773
IR,-1789.1892,7.5022,28.7746,26.361582
IRBT,-79.3361,-1042.0698,6.4322,-6.0281696
IRDM,-83.375,-193.5937,76.737,31.418367
IRIX,-17.4435,44.4402,26.8054,-9.827586
IRM,31.3768,23.7133,-66.9227,36.224297
IRMD,581.188,37.564,34.0203,23.748537
IROQ,25.96,8.1728,-19.4329,
IRT,201.9298,162.955,-114.6927,52.566666
IRTC,131.2594,14.5954,6.2425,-64.08187
IRWD,397.7095,-66.8719,-672.4954,9.567902
ISDR,56.2678,-41.2337,-60.393,10.717592
ISRG,60.7203,-22.4275,35.9752,50.424488
ISSC,54.9002,9.0599,9.1238,14.086956
ISTR,-42.4005,346.3625,-53.2947,8.732985
IT,197.4976,1.7943,9.2433,31.884853
ITCI,25.1623,-9.809,-45.4943,66.49074
ITGR,25.3048,-31.4344,36.5684,18.512436
ITI,,-169.8638,109.8164,21.333334
ITIC,70.0152,-64.3345,-9.275,
ITRI,40.2036,-88.0229,-1095.9207,21.12844
ITT,336.2759,16.0291,11.8529,19.807043
ITW,27.7383,12.6206,-2.5379,22.293152
IVAC,2420.8333,-164.1435,-28.6091,-12.441176
IVR,-94.6248,347.6933,-96.064,2.2207794
IVZ,113.9968,-43.5084,-110.5246,7.6594596
IZEA,-70.1132,42.3126,,18.533333
JACK,84.6564,-30.1493,12.9944,7.9706707
JAGX,55.5651,-9.7747,,-0.41288462
JAKK,-57.9095,-1621.5213,-57.9863,4.428571
JAZZ,-238.1584,-32.0347,-285.1433,5.2738094
JBGS,27.2122,-207.7141,-193.6829,-8.934525
JBHT,50.3465,27.4111,-24.8686,19.193624
JBL,1188.8889,43.1034,-17.8715,11.177143
JBLU,-86.5583,98.9011,-14.3646,-71.0
JBSS,10.4066,3.4248,1.7318,20.945377
JBT,9.4669,15.3652,324.0175,15.684859
JCI,159.4295,-6.4142,-100.0,15.832116
JCTCF,24.0769,-66.3057,-101.7718,
JEF,115.9788,-53.0894,-64.646,10.476886
JELD,84.3317,-72.9141,36.5605,10.0
JHG,375.825,-39.9355,5.2632,10.69178
JILL,,-79.8119,-249.8596,6.8650136
JJSF,203.7804,-15.0557,67.0499,23.308998
JKHY,4.9891,16.5175,1.0278,28.542107
JLL,138.9068,-31.9364,-65.5615,11.771986
JNJ,41.8921,-14.0674,95.9367,13.144546
JNPR,-1.9783,86.387,-34.1401,15.475555
JOB,-100.0418,326550.0,-51.9465,3.143
JOE,64.9293,-4.8637,9.5662,520.0
JOUT,50.9623,-46.6413,-56.0945,11.717142
JPM,65.9195,-22.0507,31.5214,11.648847
JRVR,-3682.0688,-117.9243,-447.6706,4.582474
JVA,-1431.2202,-398.3051,-77.6869,4.075
JWN,,-125.7971,37.6404,9.457711
JYNT,-42.5468,-91.7158,-1656.1065,30.615385
K,18.9448,-35.4839,-0.9375,15.186352
KAI,52.2628,43.8882,-4.0181,24.958067
KALA,36.6904,-68.5691,-5.852,-0.5930435
KALU,-164.2361,60.0,-259.4595,12.017263
KALV,,78.0534,12.8347,-4.748954
KAMN,-162.6165,-211.2274,-116.3609,45.99
KAR,13200.0,262.7068,-163.8889,17.18
KBH,90.6361,44.6077,-27.7334,7.7556887
KBR,-137.5,603.7037,-239.4737,16.651281
KDP,61.9623,-33.0848,51.8802,16.280193
KE,212.1071,-44.9684,78.6421,9.780374
KELYA,-316.8056,-140.0384,-158.24,9.176001
KEQU,,66.8301,-112.047,16.527777
KEX,-9.39,-149.5197,82.2988,16.73773
KEY,95.4579,-26.9714,-49.5566,8.88957
KEYS,42.5837,25.7271,-5.9609,20.127892
KFFB,-114.5055,-12.6374,-41.3208,
KFRC,34.1512,0.3379,-19.032,16.69189
KFY,,185.1451,-35.7982,13.030044
KHC,184.2697,133.498,20.821,12.028037
KIDS,-50.6435,-107.7368,-1767.2496,-28.76699
KIM,-15.6644,-85.075,419.3632,24.839998
KINS,-858.78,205.2843,,-10.714286
KIRK,,32.3757,-302.9147,-1.6186441
KKR,136.3238,-111.0232,-815.4531,15.358086
KLAC,70.8019,59.8335,1.9709,24.253695
KLIC,602.0287,18.0804,-86.8184,16.647482
KLXE,,-99.0668,-719.3548,7.0531917
KMB,-22.8741,6.6152,-8.7901,18.107428
KMI,1399.1597,42.8251,-6.1617,14.624001
KMPR,-130.1781,131.6896,-5.0593,10.878732
KMT,-1061.5616,165.685,-18.0912,14.260607
KMX,,54.1395,-57.8943,18.271505
KN,2178.7879,-385.9707,-116.8333,12.176924
KNSA,-2.1421,-216.1084,-92.3191,34.03636
KNSL,72.6541,4.2284,93.6304,20.780893
KNX,81.3133,3.7581,-71.8473,16.629496
KO,26.1262,-2.3437,12.2825,20.59
KOD,100.5996,25.032,-21.9673,-0.722973
KODK,-104.4362,8.3333,188.4615,
KOP,-30.1639,-25.5869,40.694,9.749049
KOPN,204.5235,43.8703,2.1852,78.600006
KOS,-81.0888,-391.062,-5.7519,5.349057
KPTI,-36.7779,33.2047,-13.426,-1.019802
KR,,-35.9768,35.5891,12.171429
KRC,235.7174,-62.9679,-8.7587,21.528662
KREF,152.1885,-72.2247,-180.9674,7.4094486
KRG,398.0953,-84.3625,-475.8943,90.833336
KRNY,40.6272,6.8224,-39.5813,11.020408
KRO,76.6823,-7.4402,-146.9856,15.472973
KRYS,116.2776,101.2002,-107.81,36.28436
KSS,,-675.4601,-102.0256,9.068182
KTCC,-8.7642,-22.2069,52.7095,
KTOS,-102.5126,1745.0,-75.8808,33.622643
KURA,45.5688,4.1191,12.3609,-7.97561
KVHI,-55.5014,-346.1334,-164.1781,32.0
KW,200.0908,-71.6404,-424.2263,-7.535088
KWR,206.0391,-113.1261,-807.7271,18.287254
KZR,30.8754,24.9112,49.2841,-0.6596
L,-267.7766,-47.3752,74.4526,25.913794
LAD,125.4093,18.0077,-20.0,6.8547564
LADR,-491.2911,151.6135,-28.8939,8.0074625
LAKE,,-67.8121,-83.5297,8.401014
LAMR,59.4545,13.0271,13.0209,20.396128
LANC,3.9049,-37.0584,24.2225,27.573698
LAND,-29.0499,34.7067,209.367,-43.72414
LARK,-7.6027,-45.1557,23.8712,
LASR,41.7399,83.9597,-23.652,-49.52174
LAUR,-131.3772,-63.848,54.6433,9.477124
LAZ,31.2087,-32.2967,-121.112,9.188544
LBAI,65.237,12.9712,-21.0759,7.6187496
LBC,119.8662,-8.6094,,38.125
LBRDA,83.9196,71.7213,-45.2665,5.8700237
LBRDK,83.9196,71.7213,-45.2665,6.5262465
LBRT,55.0782,-322.9374,39.2178,6.7484665
LBTYA,-924.742,-89.0279,-375.0272,-9.135057
LBTYK,-924.742,-89.0279,-375.0272,-3.3683128
LC,-109.9073,1459.1227,-86.5582,10.162162
LCII,81.6075,37.2681,-83.747,14.441668
LCNB,4.4782,5.5021,-42.932,9.096775
LCUT,-791.7526,-129.6428,36.4256,9.934783
LDOS,19.9045,-9.0305,-70.9489,16.210405
LE,,207.9457,-137.5498,38.0
LEA,135.8991,-12.3562,74.7025,7.0594506
LECO,34.1872,70.7369,15.4638,20.927551
LEE,-1251.6456,-108.8679,161.1304,6.5851064
LEG,59.0514,-23.0119,-144.1575,13.689393
LEGH,31.2567,35.8966,-19.6435,10.554405
LEN,79.7179,4.1537,-14.6423,9.279069
LEU,221.6912,-70.1714,61.6858,15.387097
LEVI,-535.3757,2.8108,-56.1413,14.5342455
LFUS,118.3358,31.5356,-30.49,19.22
LFVN,11.646,-75.8027,-18.5897,8.714286
LGIH,32.6495,-23.9914,-38.9935,7.614733
LGL,1412.1901,-120.44,,24.782608
LGND,-2014.1709,-158.3867,-256.3322,12.480357
LH,52.773,-46.1953,-67.3208,12.625078
LIFE,108.1361,34.2632,11.1408,-1.6526316
LII,30.2273,7.1336,18.7085,20.614769
LILA,-35.4148,-61.2574,-56.8834,9.4375
LILAK,-35.4148,-61.2574,-56.8834,25.133331
LIN,52.9788,8.39,49.4816,25.726955
LINC,-28.5123,-63.6097,105.7701,15.67647
LIND,20.7308,-6.5643,-59.0505,-61.166668
LIQT,13.4436,27.3403,-39.5082,-4.5932207
LITE,193.2103,-49.9371,-166.1639,18.386553
LIVE,185.5038,-20.6943,-100.4123,3.4053335
LIVN,-61.0635,-36.4988,-120.3441,16.79217
LKFN,13.5125,8.4443,-9.6805,16.601696
LKQ,70.8898,5.3162,-18.5379,9.892201
LL,-32.1178,-128.9726,756.6675,-1.0463576
LLY,-9.881,11.8799,-16.0838,42.941174
LMAT,26.8002,-23.3062,45.8858,35.217392
LMFA,-217.7598,-714.3909,-45.4715,-0.40835
LMNR,-79.063,-93.1415,-4083.0508,47.09524
LMT,-7.5809,-9.232,20.7258,16.628399
LNC,657.1142,-64.0551,-155.3756,3.5740497
LNG,2656.4706,-160.9475,591.9468,16.253347
LNN,10.2074,53.7842,10.5546,20.815413
LNT,8.0128,1.7804,2.4781,15.229358
LNTH,429.0507,-139.3763,1063.8615,9.976012
LOAN,4.5857,17.824,5.0738,10.306123
LOB,180.4612,5.5169,-58.0621,11.460993
LOCO,18.9875,-28.5704,22.8499,12.17143
LODE,-264.6375,86.908,-119.9392,-1.632353
LOOP,,23.5962,-52.5821,-20.285713
LOPE,1.224,-29.065,10.9977,15.242674
LOVE,,222.4554,-44.2217,11.09
LOW,,44.6787,-23.7503,16.95093
LPCN,-96.974,1595.8785,51.9903,-8.105263
LPG,,-22.2867,139.7218,8.963123
LPLA,-2.7027,83.9018,26.0787,13.801538
LPSN,16.1533,80.6352,-55.5099,-0.65051943
LPTH,-467.4177,11.2057,14.248,-15.777777
LPX,175.9519,-21.1329,-83.6096,14.464428
LQDA,-42.1396,18.6125,91.3983,-37.794117
LQDT,-1450.0,-20.8542,-47.9764,13.919355
LRCX,73.574,17.8287,-2.0488,24.755327
LRN,191.5653,49.9349,18.4234,13.622449
LSBK,35.7394,-7.742,-15.5571,
LSCC,102.4012,86.4869,44.8223,38.324024
LSTR,98.6008,12.9455,-38.6434,21.965996
LSXMA,-180.1874,115.6928,-35.8359,9.079245
LSXMK,-180.1874,115.6928,-35.8359,15.522581
LTBR,-45.6508,-4.3112,5.4788,
LTC,-41.3797,79.0587,-10.2865,17.606382
LTRPA,-175.2101,-83.2402,-1050.0,-3.9512196
LTRX,-62.3394,32.5915,67.4748,7.8333335
LULU,,65.6139,-12.3571,22.765152
LUNA,-58.0067,571.4182,,6.645161
LUV,-131.7827,-44.8311,-13.7291,12.905473
LVS,-42.9674,-290.6348,-33.3515,14.355988
LW,-13.1457,-36.7841,402.1901,13.334399
LWAY,2.4443,-72.093,1130.1948,16.762295
LXP,108.7528,-70.2643,-73.2974,inf
LXRX,49.8242,16.1649,73.7415,-2.3333333
LXU,-170.3348,428.9861,-87.8779,26.57143
LYB,295.0704,-30.8021,-45.5435,10.21144
LYFT,-39.405,49.1804,-78.5221,18.61905
LYTS,-38.824,156.1691,71.3811,13.773586
LYV,-62.2563,-145.4731,90.3063,40.04955
LZB,,40.9126,0.4313,11.057239
M,,-136.2576,-17.6923,6.9810605
MA,35.5015,14.3087,12.7392,26.921242
MAA,109.361,19.4168,-13.2766,30.51643
MAC,-106.1958,-563.2125,314.8226,-137.6
MACK,-18.9234,-37.1079,-23.5104,-8.280899
MAN,1506.7227,-2.249,-76.244,11.519083
MANH,26.63,16.7346,36.9179,46.619907
MAR,-511.6105,114.5587,30.7464,21.986034
MARA,185.3465,2227.9174,-137.6318,43.405403
MARK,-300.7453,-301.962,-47.4668,-1.2488183
MAS,-66.5033,105.8537,7.5829,15.010964
MASI,-4.4528,-37.5,-43.2056,34.375957
MAT,630.6962,-56.3767,-45.5839,11.896104
MATW,-103.3389,-3528.6598,-139.38,9.955719
MATX,380.2693,14.7186,-72.0744,12.5325575
MAYS,-143.9326,-278.9733,-88.3538,
MBCN,123.1764,-15.8858,10.8148,12.482557
MBI,-23.0104,-54.382,139.9015,-9.530303
MBIN,25.7964,-3.2509,27.0857,7.087874
MBIO,10.589,16.8073,-33.4382,-0.04920635
MBOT,23.3831,16.3971,-18.4386,-1.4414062
MBUU,78.4234,43.5093,-33.6981,7.7494307
MBWM,33.7192,3.4598,34.6429,8.218679
MC,104.2224,-58.8336,-116.4289,19.553785
MCB,53.4359,-1.8661,30.0261,5.4013605
MCBC,-3.8157,19.7043,24.4537,11.0236225
MCD,59.5011,-18.1281,37.0933,20.225185
MCFT,-333.5842,3.639,18.42,8.682404
MCHP,,267.9164,74.0723,29.292994
MCHX,-88.5814,87.8132,20.1941,66.200005
MCK,,-124.5429,219.5691,17.323767
MCO,24.5219,-37.9404,-100.0,29.79324
MCRB,-26.4218,281.4648,-54.5389,-1.23825
MCRI,189.2474,27.7289,-5.7511,14.637148
MCS,-65.322,-72.3466,-223.5717,23.709091
MCY,-33.8141,-306.7751,-118.791,11.119149
MD,-116.4427,-49.3487,-191.065,6.875969
MDB,,14.9552,12.5566,104.03989
MDC,56.0623,-2.0078,-28.6644,11.226381
MDGL,19.5813,22.1232,26.5041,-13.88836
MDLZ,20.9564,-36.814,82.5175,18.93158
MDRX,-80.8057,,,10.376623
MDT,,39.7393,-25.4217,14.722936
MDU,-3.0943,-2.8144,12.8488,16.802721
MED,59.4717,-12.4751,-30.7541,8.795527
MEDP,25.0812,34.9303,15.2595,29.667685
MEI,,-16.435,-24.5597,64.15789
MEIP,-12.4202,31.8052,-41.5323,-0.52136755
MERC,-1092.0975,44.4774,-197.9829,22.021738
MESA,-39.6009,-1201.266,-34.2471,-10.219999
MET,26.7801,-22.9176,-70.1363,7.1437187
MFA,-148.4067,-170.4172,-134.616,6.418182
MG,-103.8809,68.3679,-368.549,9.722222
MGEE,14.4377,4.9082,6.081,19.434242
MGM,-221.4623,17.4369,-22.4638,13.599999
MGNX,55.7858,-40.7476,-92.4364,-8.211111
MGPI,126.3155,19.8835,-1.8152,11.417759
MGRC,-12.0401,28.3518,51.6624,17.399673
MGY,-134.5321,114.2045,-56.558,10.7136755
MGYR,179.4521,29.3954,-2.6518,
MHH,23.9327,-28.7129,-181.933,8.969697
MHK,100.3819,-97.5563,-1840.8643,10.305631
MHLD,-36.198,-325.3368,-35.7622,8.32
MHO,65.4485,23.6336,-5.1557,6.378705
MIDD,135.6518,-10.6292,-8.1744,12.309123
MIND,,-25.7116,-41.4518,5.083333
MITK,2.0988,-53.6977,117.2983,10.887932
MITT,-124.752,-150.9665,-201.2881,7.4864864
MKC,1.057,-9.7048,-0.2053,24.694805
MKL,196.9419,-108.9255,-1022.9183,14.746208
MKSI,57.4286,-39.5644,-652.8529,17.193642
MKTX,-13.8584,-2.9718,3.1296,24.312273
MLAB,,-42.8528,-50.294,286.7027
MLI,235.8735,40.5097,-8.4183,11.751579
MLM,-2.5659,23.3879,34.8523,24.149323
MLP,31.3364,-152.2515,-272.3559,
MLR,-45.5079,25.1676,186.4986,
MLSS,-7.0729,27.6874,-20.4112,-12.4
MMC,55.9028,-2.959,23.1475,21.03692
MMI,232.5786,-26.8442,-132.6553,32.989586
MMM,8.6621,-2.432,-221.0836,12.715415
MMS,35.7519,-30.0041,-20.6233,15.834319
MMSI,-592.2686,53.7871,26.699,20.357141
MNKD,41.3802,7.9999,-86.341,16.44
MNOV,-26.8491,38.827,-39.0755,-5.375
MNR,,273.5102,-73.4858,5.7843137
MNRO,,79.3992,-36.5774,16.615854
MNST,-2.2786,-13.4922,36.871,26.073172
MNTX,-66.3997,7.1725,-250.0918,7.5507245
MO,-44.5937,132.8889,41.0479,8.281664
MOD,,-140.4366,79.6948,24.312336
MODN,117.6303,-3.7058,18.4634,20.880281
MOFG,949.162,-12.45,-65.7122,7.307971
MOH,-2.0802,20.1821,37.7525,12.860902
MORN,-13.551,-63.5282,100.1418,34.17775
MOS,144.7981,119.7228,-67.4863,10.749999
MOTS,-1.1632,-2.2908,-30.8114,-0.004327449
MOV,,-182.1383,3.1976,9.398523
MPAA,,-65.7245,-157.1526,10.142857
MPB,11.8662,86.93,-31.7648,6.857627
MPC,-199.1044,49.0655,-33.3081,10.626901
MPW,52.0503,37.5866,-161.6528,9.387754
MPWR,47.2383,80.839,-2.3529,41.316666
MPX,49.28,39.003,3.341,11.315789
MRAM,-151.0221,41.1236,47.6913,14.54902
MRC,-94.8905,-635.7143,52.0,7.964539
MRCY,-27.6134,-81.8274,-351.3082,54.230774
MRIN,-7.8784,40.8143,20.2447,-56.6
MRK,84.647,11.2652,-97.4861,13.078947
MRKR,45.8886,-28.5303,-72.4804,-1.1911765
MRNS,46.389,-79.9384,613.59,-1.0930233
MRO,-165.1964,281.8182,-56.9767,8.443397
MRSN,93.1512,20.0823,-15.9354,-4.342466
MRTN,22.918,29.1778,-36.2298,16.752476
MRVL,,51.8211,-61.1639,27.4625
MS,36.7224,-26.6396,-17.6081,11.936924
MSA,-82.801,741.7526,-67.3869,21.450653
MSBI,260.8155,21.7765,-23.797,7.180328
MSCI,20.6309,19.9164,31.9352,27.908327
MSEX,-4.8979,16.1071,-25.7018,21.58298
MSFT,38.3686,18.7152,-0.5183,29.22898
MSI,31.1907,9.4779,25.3852,24.487364
MSM,-13.6231,56.6505,1.0145,14.23401
MSN,,-8.8028,-62.4931,0.1393366
MSTR,7016.9591,174.4821,-129.1959,475.45984
MTB,37.3829,7.1544,37.6004,8.89101
MTCH,71.0865,30.3263,80.01,12.278884
MTD,27.5818,13.4615,-9.5959,27.65857
MTDR,-198.6114,107.5679,-30.3187,7.3294115
MTEM,-20.8805,11.6963,-91.2379,-0.42239183
MTEX,57.1953,-145.6208,-50.1336,
MTG,42.3432,36.2791,-17.6114,7.8910513
MTH,74.1411,34.5447,-25.5438,7.9263515
MTN,29.3596,172.1338,-22.9289,19.623835
MTNB,3.7251,-9.8183,9.2632,-1.6881819
MTRN,368.7233,18.6494,11.2943,15.386882
MTRX,-5.5935,104.6503,-18.0579,13.247059
MTSI,-182.4103,1058.5995,-79.1849,31.17737
MTW,-157.5916,-1223.6364,-131.7152,7.9084973
MTX,46.2633,-25.6691,-31.1784,10.548481
MTZ,1.8532,-89.8568,-249.7542,21.319714
MU,118.1243,48.217,-167.1463,14.981432
MUR,-93.5876,-1410.066,-31.448,7.477387
MUSA,2.7972,69.5389,-17.2537,15.487276
MUX,-62.7691,42.9592,-168.2072,-27.95122
MVBF,4.5708,-61.5373,107.563,7.7456894
MVIS,216.8549,22.8958,56.0377,-3.152174
MWA,-2.2222,8.8068,11.6188,19.8
MXL,-142.5679,197.9342,-158.4989,28.094595
MYE,-8.7873,79.6977,-18.9158,12.882353
MYGN,-86.3659,311.7647,135.0893,85.08695
MYRG,44.6757,-1.9162,9.1256,20.423832
NAII,-754.5897,-0.5201,-76.4563,
NATH,,22.763,44.3292,
NATR,35.2252,-101.3517,-3965.641,20.260418
NAVB,9.413,29.3773,,-0.225
NAVI,74.0291,-10.0418,-64.6512,8.032085
NBHC,5.6608,-23.8574,99.2985,9.948328
NBIX,-78.0015,72.433,61.6181,21.457098
NBN,214.4786,-41.0332,4.8004,7.860183
NBR,-29.3392,-38.4721,-96.6357,10.046025
NBTB,48.3743,-1.8659,-21.8514,10.974921
NBY,-47.2416,82.1429,-9.1252,4.04
NC,225.3228,54.0945,-153.382,
NCLH,12.3133,-49.6313,-107.3209,10.936416
NCMI,-25.5352,-41.0678,-2557.1429,32.92308
NCSM,-91.7811,-76.7216,186.1162,9.8795185
NDAQ,27.224,-5.2233,-5.8667,19.6875
NDLS,-115.7573,-190.4229,197.4049,-6.565217
NDSN,82.083,12.9267,-4.9912,23.05268
NE,,,185.2369,7.6782007
NEE,22.4049,16.0649,76.272,18.19837
NEM,-58.784,-136.7925,481.352,11.288889
NEO,-300.0719,1628.1658,-39.017,99.42857
NEOG,2.3657,-20.6547,-147.343,22.41818
NEON,15.0758,-24.2946,107.3111,7.9666667
NERV,-2671.4498,-35.6616,-6.5506,-0.5198018
NEU,-29.4418,46.4255,39.1095,20.407436
NFBK,91.0187,-13.4953,-38.3678,8.597938
NFG,-393.8039,55.6512,-15.7512,8.536978
NFLX,85.2769,-12.2024,20.3936,24.659204
NGS,-607.9093,-93.8038,-934.2707,16.355555
NGVC,2.8587,3.8093,8.7901,19.95122
NGVT,-34.8953,79.1702,-102.552,10.047151
NHC,230.9928,-83.8047,197.6075,211.32558
NHI,-39.6065,-40.6077,104.289,20.950167
NHTC,28.707,-71.1521,81.4696,
NI,-3423.2955,37.4765,-11.1678,15.05946
NICK,,-64.1001,-1238.0587,
NINE,-82.9594,-122.2888,-323.8102,-3.857143
NJR,-27.678,133.2021,-3.7094,15.170137
NKE,125.5612,5.5701,-16.1429,23.356962
NKSH,26.7774,27.2299,-39.4917,9.749091
NKTR,17.8645,-29.7113,-25.0251,-2.056338
NL,248.6921,-33.8829,-106.8195,9.658823
NLY,-368.1772,-27.8075,-195.2383,6.8644686
NMIH,34.7178,26.7261,9.9719,6.8123617
NMRK,837.7067,-88.9074,-48.8742,7.3615384
NNBR,-86.8528,97.3384,92.1603,-71.2
NNI,11.5885,3.5753,-77.5297,16.379131
NNN,26.7982,15.3433,17.2473,19.867647
NNVC,-34.3906,-8.1083,5.942,-1.0810812
NOC,119.6613,-30.1071,-58.0065,17.611837
NODK,-79.1626,-730.8935,-89.6866,
NOG,-100.7021,12055.9032,19.3643,6.6978655
NOV,-90.1652,-162.0,540.6452,10.15934
NOVT,13.05,47.128,-1.584,38.357845
NOW,93.2773,41.3043,432.6154,42.74538
NPK,-45.3682,-19.3147,66.9598,94.24138
NPO,0.1689,15.2895,-89.176,17.745863
NR,-68.3677,-18.3813,-169.6746,16.52381
NRC,0.5529,-15.123,-2.6069,29.525864
NRG,328.8235,-44.1701,-116.5438,11.145705
NRIM,14.075,-18.0611,-17.3937,9.104762
NSA,116.5299,-1.4403,51.0252,32.74766
NSC,49.2797,8.8186,-44.1284,16.569786
