Ticker,2020_2021_NI_Grow,2021_2022_NI_Grow,2022_2023_NI_Grow,2023_PE,Average_Growth,Growth_Rate
DK,-79.0154,-300.3897,-92.2987,20.15,-157.2346,Not Ideal
DKS,,186.6324,-31.3667,14.146341,77.63284999999999,Not Ideal
DLA,-291.8881,-2.7395,-268.2523,-3.30137,-187.62663333333333,Not Ideal
DLB,34.0867,-40.6605,9.0006,20.185896,0.808933333333334,Not Ideal
DLHC,42.6061,129.5515,-93.7264,11.252631,26.143733333333333,Not Ideal
DLR,379.5928,-77.9036,151.2254,112.11905,150.97153333333335,Not Ideal
DLTH,,118.767,-92.2429,-36.000004,13.262049999999995,Not Ideal
DLTR,,-1.0433,21.6507,14.439412,10.303700000000001,Not Ideal
DLX,1094.3745,4.4098,-60.0581,5.8994083,346.24206666666663,Not Ideal
DMRC,6.8291,72.036,-23.1429,-20.411215,18.574066666666667,Not Ideal
DNLI,-508.4866,12.1859,-55.4515,-5.945946,-183.91740000000001,Not Ideal
DNOW,-101.171,2460.0,92.9688,13.361203,817.2659333333335,Not Ideal
DOC,22.2401,-1.007,-38.8531,33.41228,-5.873333333333332,Not Ideal
DOCU,,-71.2349,39.2677,16.075499,-15.9836,Not Ideal
DOMO,,20.6501,3.3689,-50.2,12.0095,Not Ideal
DOOR,36.8846,126.6992,-44.8138,13.356496,39.589999999999996,Not Ideal
DORM,23.0766,-7.5898,6.3431,14.343731,7.276633333333333,Not Ideal
DOV,64.4329,-5.2003,-0.8023,18.319096,19.476766666666666,Not Ideal
DOW,415.1837,-27.3966,-87.1454,13.441859,100.21390000000001,Not Ideal
DPZ,3.9021,-11.4021,14.7823,30.14166,2.4274333333333327,Not Ideal
DRH,-50.6602,-156.1855,-21.0266,19.641304,-75.95743333333333,Not Ideal
DRI,-1300.9542,51.4063,3.0542,16.096153,-415.4978999999999,Not Ideal
DRQ,317.619,-98.7361,-137.1921,20.554457,27.230266666666676,Not Ideal
DRRX,6131.0997,-2.57,-21.8181,-0.74650407,2035.5705333333333,Not Ideal
DSKE,1265.8537,-10.3571,-135.259,55.266663,373.41253333333333,Not Ideal
DSS,-1844.0232,80.6818,34.7025,-2.15025,-576.2129666666666,Not Ideal
DTE,-33.6988,19.4046,28.9935,15.338772,4.899766666666667,Not Ideal
DUK,183.8054,-34.7492,11.4118,15.508689,53.48933333333333,Not Ideal
DVA,26.4732,-42.7257,23.4002,13.775794,2.3825666666666656,Not Ideal
DVAX,-201.9577,282.1464,-102.1794,22.68,-7.330233333333321,Not Ideal
DVN,-204.9627,113.8287,-37.7057,9.073172,-42.946566666666676,Not Ideal
DWSN,120.4532,-29.6999,,-3.26,45.37665,Not Ideal
DX,-42.3979,39.9957,-104.2819,117.799995,-35.561366666666665,Not Ideal
DXC,,-581.8792,-179.1086,5.72063,-380.4939,Not Ideal
DXCM,-56.0575,57.3075,58.7046,56.30531,19.984866666666665,Not Ideal
DXLG,,-187.8754,57.1474,11.099999,-65.364,Not Ideal
DXPE,-156.36,191.9193,42.8969,12.454774,26.15206666666666,Not Ideal
DXYN,-117.55,-2270.7302,-92.2518,2.12,-826.844,Not Ideal
DY,,41.4626,192.776,16.191742,117.11930000000001,Not Ideal
DZSI,50.2599,7.9232,,1.5895523,29.09155,Not Ideal
EA,,-5.7348,1.6477,16.770805,-2.0435499999999998,Not Ideal
EAF,-10.6001,-1.3823,-100.0,167.5,-37.327466666666666,Not Ideal
EARN,-131.3693,378.6495,-115.097,6.0636363,44.06106666666667,Not Ideal
EAT,439.3443,-10.6383,-12.7551,13.07561,138.6503,Not Ideal
EB,-38.1091,-60.1783,-52.1902,-266.25,-50.1592,Not Ideal
EBAY,140.1271,-109.3254,-318.0457,11.131411,-95.748,Not Ideal
EBF,,20.2872,63.2047,14.141845,41.74595,Not Ideal
EBMT,-32.0051,-25.7854,-6.0275,7.680723,-21.272666666666666,Not Ideal
EBS,-28.2211,-196.4009,259.4045,0.5095368,11.594166666666657,Not Ideal
EBTC,34.0635,1.2924,-10.9046,,8.150433333333332,Not Ideal
ECL,-193.7599,-3.3808,25.703,31.470507,-57.14589999999999,Not Ideal
ECPG,65.5819,-44.5342,-206.1306,4.69898,-61.6943,Not Ideal
ED,22.2525,23.3284,51.747,16.68393,32.44263333333333,Not Ideal
EDIT,65.9843,14.5089,-30.4915,-1.9324818,16.667233333333332,Not Ideal
EDUC,,-34.1984,-130.1548,5.1904764,-82.1766,Not Ideal
EE,6.1028,-36.1034,15.7538,16.04717,-4.748933333333333,Not Ideal
EEFT,-2180.0235,226.7327,21.0823,10.818607,-644.0695,Not Ideal
EEX,-87.4211,-264.1154,-106.2691,-69.37501,-152.60186666666667,Not Ideal
EFC,433.6812,-152.4842,-220.0394,6.67936,20.38586666666667,Ideal 20% - 25%
EFOI,31.8509,30.3449,-58.2352,-6.8636365,1.3201999999999998,Not Ideal
EFSC,78.8758,52.6008,-4.4247,8.563063,42.35063333333333,Not Ideal
EFX,43.0879,-6.4499,-21.6748,23.631798,4.987733333333332,Not Ideal
EGAN,-3.4545,-135.0769,-186.399,19.515625,-108.31013333333333,Not Ideal
EGBN,33.6371,-20.2393,-28.6639,7.405512,-5.088700000000002,Not Ideal
EGHT,,5.9172,-58.2953,5.111111,-26.189049999999998,Not Ideal
EGLE,-627.3308,34.1329,-90.8358,8.493894,-228.0112333333333,Not Ideal
EGP,45.3974,18.168,7.6855,32.00408,23.7503,Ideal 20% - 25%
EGRX,-171.9576,-513.1448,,1.1508621,-342.5512,Not Ideal
EGY,-269.8512,-36.5927,16.3114,6.9,-96.71083333333333,Not Ideal
EHC,45.0387,-34.2552,29.8893,18.31718,13.557599999999999,Not Ideal
EHTH,-329.648,-14.9969,-68.1995,87.799995,-137.6148,Not Ideal
EIG,-0.4174,-59.43,144.0083,11.678474,28.053633333333334,Not Ideal
EIGR,-47.8609,185.3318,-22.5397,-0.4791667,38.310399999999994,Not Ideal
EIX,6.1998,-10.9189,70.7524,12.680358,22.0111,Ideal 20% - 25%
EKSO,-38.3002,54.4449,0.7825,-5.541667,5.642399999999999,Not Ideal
EL,319.5906,-16.7247,-57.9079,34.247673,81.65266666666668,Not Ideal
ELAN,-15.8537,-83.8509,1478.2051,12.702831,459.50016666666664,Not Ideal
ELF,,249.3261,182.6367,48.045616,215.9814,Not Ideal
ELMD,-43.2348,-2.4132,37.3536,26.766665,-2.764799999999999,Not Ideal
ELOX,92.9809,-45.9514,,-1.4225353,23.514750000000003,Ideal 20% - 25%
ELS,14.9787,8.4384,10.3925,32.446236,11.269866666666665,Not Ideal
ELSE,-430.6452,-75.6098,175.0,,-110.41833333333334,Not Ideal
EME,188.4936,5.89,55.863,21.10246,83.41553333333333,Not Ideal
EMKR,-466.3286,-194.8914,209.6988,-13.65,-150.50706666666667,Not Ideal
EML,72.9559,31.583,-30.2141,,24.774933333333333,Ideal 20% - 25%
EMN,79.2887,-7.4679,12.7364,10.6552105,28.185733333333335,Not Ideal
EMR,17.201,40.2953,309.1303,18.709898,122.20886666666667,Not Ideal
ENG,809.6,225.664,-18.1538,7.2083335,339.03673333333336,Not Ideal
ENPH,8.5481,173.1968,10.4625,21.619143,64.06913333333334,Not Ideal
ENR,-272.4544,-243.8782,-160.6911,8.199141,-225.67456666666666,Not Ideal
ENS,,0.3745,22.1658,10.965394,11.270150000000001,Not Ideal
ENSG,14.1801,15.427,-6.8016,19.997458,7.6018333333333326,Not Ideal
ENSV,220.9247,-30.7625,52.7713,-3.5966668,80.97783333333334,Not Ideal
ENTA,118.4141,54.1281,9.906,-2.9036403,60.81606666666667,Not Ideal
ENTG,38.7014,-48.935,-13.5224,30.591112,-7.918666666666667,Not Ideal
ENV,-527.5241,-708.747,194.9431,19.695238,-347.1093333333333,Not Ideal
ENVA,-32.1691,-19.0683,-15.5734,6.490062,-22.270266666666668,Not Ideal
ENZ,-127.6122,-331.8857,-211.1002,-2.6794872,-223.53269999999998,Not Ideal
EOG,-870.9091,66.3593,-2.1266,11.020065,-268.89213333333333,Not Ideal
EOLS,-71.2845,58.966,-17.1034,73.0,-9.807299999999998,Not Ideal
EPAM,47.2222,-12.9214,-0.5562,19.890192,11.248200000000002,Not Ideal
EPC,74.2604,-15.5348,15.2764,12.29836,24.667333333333332,Ideal 20% - 25%
EPM,-376.8705,-298.4913,7.9349,10.8018875,-222.47563333333335,Not Ideal
EPR,-174.8558,78.7204,-1.8062,15.182156,-32.6472,Not Ideal
EPRT,126.4448,40.1201,42.1807,21.557377,69.58186666666667,Not Ideal
EQBK,-170.0013,9.9238,-86.4426,7.7302327,-82.17336666666667,Not Ideal
EQC,-103.6331,-327.2688,144.6502,-187.4,-95.41723333333334,Not Ideal
EQH,-370.8333,22.6781,-39.5262,5.1553397,-129.22713333333334,Not Ideal
EQIX,35.2683,40.8152,37.5999,53.040894,37.894466666666666,Not Ideal
EQR,45.8841,-41.7105,7.5333,39.597565,3.902299999999998,Not Ideal
EQT,19.1853,-254.9744,-2.0177,10.83201,-79.26893333333332,Not Ideal
ERIE,1.5533,0.238,49.3996,35.731457,17.063633333333332,Not Ideal
ERII,-45.9241,68.5402,-10.5826,22.738462,4.011166666666665,Not Ideal
ES,1.2745,15.104,-131.479,12.476091,-38.36683333333334,Not Ideal
ESCA,-5.8957,-26.2897,-45.3611,6.673469,-25.848833333333335,Not Ideal
ESE,-36.1278,29.646,12.421,21.761007,1.9797333333333331,Not Ideal
ESGR,-69.4144,-261.71,-228.5057,7.3197503,-186.54336666666666,Not Ideal
ESNT,65.0642,21.9381,-16.2346,7.630682,23.58923333333333,Ideal 20% - 25%
ESP,-115.6009,-796.8746,190.6531,2380.0,-240.60746666666668,Not Ideal
ESPR,87.4651,-13.1728,-10.4473,39.899998,21.28166666666667,Ideal 20% - 25%
ESRT,-47.9824,-724.3164,31.0066,77.083336,-247.0974,Not Ideal
ESS,-14.1185,-16.4238,-0.6098,43.929077,-10.384033333333333,Not Ideal
ESSA,13.929,22.1992,-7.4439,7.9705887,9.561433333333333,Not Ideal
ESTC,,57.4918,15.8515,75.14388,36.67165,Not Ideal
ETN,52.0567,14.8321,30.7067,28.363518,32.53183333333333,Not Ideal
ETR,-20.4694,-1.9291,115.3157,13.82513,30.972400000000004,Not Ideal
ETRN,-433.6595,-80.9224,-265.3025,14.427084,-259.9614666666667,Not Ideal
ETSY,41.3064,-240.6845,-144.2998,22.679869,-114.55930000000001,Not Ideal
EVBG,1.499,-35.4677,-22.6714,18.529413,-18.880033333333333,Not Ideal
EVBN,113.7916,-6.8793,9.5359,10.978724,38.816066666666664,Not Ideal
EVC,-849.156,-38.1435,-185.1979,-11.184211,-357.4991333333333,Not Ideal
EVER,73.4869,25.6355,110.0549,-105.02631,69.72576666666667,Not Ideal
EVFM,44.1876,-62.6213,-169.0748,-0.02690909,-62.502833333333335,Not Ideal
EVH,-88.7505,-49.0333,489.856,16.654762,117.3574,Not Ideal
EVI,981.8065,-51.157,137.3382,,355.99589999999995,Not Ideal
EVOK,-35.0957,-3.6756,-5.2508,15.400001,-14.674033333333334,Not Ideal
EVOL,2613.0638,,,,2613.0638,Not Ideal
EVR,111.1155,-35.6155,-46.3865,12.231383,9.704500000000001,Not Ideal
EVRG,42.2772,-14.4367,-2.8431,12.966873,8.332466666666667,Not Ideal
EVRI,-287.2245,-21.2104,-30.2866,8.117647,-112.90716666666667,Not Ideal
EVTC,54.2859,48.333,-66.6448,11.92163,11.991366666666664,Not Ideal
EW,82.548,1.2507,-7.852,27.544874,25.315566666666665,Not Ideal
EWBC,53.7488,29.2219,2.9322,9.092262,28.6343,Not Ideal
EXAS,-27.6807,4.681,-67.2579,989.4667,-30.08586666666667,Not Ideal
EXC,-13.0922,27.1981,7.2811,14.210305,7.1290000000000004,Not Ideal
EXEL,106.7104,-21.1116,13.98,16.020407,33.192933333333336,Not Ideal
EXLS,28.2556,24.5822,29.0904,16.043478,27.3094,Not Ideal
EXP,,10.2529,23.325,16.008696,16.78895,Not Ideal
EXPD,103.3344,-4.1041,-44.5349,22.227722,18.2318,Not Ideal
EXPE,-100.4594,2833.3333,126.4205,8.864846,953.0981333333333,Not Ideal
EXPI,160.8975,-80.9874,-158.1078,55.722218,-26.065899999999996,Not Ideal
EXPO,22.5918,1.1146,-1.9457,45.514706,7.253566666666667,Not Ideal
EXPR,,-96.4395,-2135.4253,-0.12575758,-1115.9324,Not Ideal
EXR,71.7902,3.9919,-6.6795,28.22314,23.0342,Ideal 20% - 25%
EXTR,-101.5263,2186.7252,76.3547,13.783133,720.5178666666666,Not Ideal
EYE,253.5132,-67.1548,-256.4527,22.468353,-23.364766666666657,Not Ideal
EYPT,28.6888,75.0415,-30.7655,-6.2253523,24.3216,Ideal 20% - 25%
EZPW,-112.5791,482.4431,-23.3194,9.289916,115.51486666666669,Not Ideal
F,-1502.4238,-111.0442,-319.4346,6.411917,-644.3008666666667,Not Ideal
FAF,78.319,-78.8091,-17.5665,10.280535,-6.018866666666667,Not Ideal
FANG,-148.3064,101.0082,-28.3402,10.007854,-25.212799999999998,Not Ideal
FARM,12.3062,-62.3995,405.5871,-12.46,118.49793333333334,Not Ideal
FARO,-6453.5771,-33.0497,111.4554,18.115385,-2125.0571333333332,Not Ideal
FAST,7.6708,17.5027,6.2655,29.636364,10.479666666666667,Not Ideal
FATE,22.3569,32.7927,-42.8768,-2.2541437,4.090933333333335,Not Ideal
FBIO,39.0685,33.8037,-29.9602,-0.36737183,14.303999999999997,Not Ideal
FBIZ,110.5961,14.2721,-9.3764,6.3723607,38.49726666666667,Not Ideal
FBK,199.0915,-34.5429,-3.4772,11.7955265,53.69046666666666,Not Ideal
FBMS,22.2112,-1.9449,19.9272,9.033834,13.397833333333333,Not Ideal
FBNC,17.3877,53.628,-29.1317,10.878092,13.961333333333334,Not Ideal
FBP,174.7793,8.5569,-0.7238,9.432433,60.8708,Not Ideal
FC,-244.3879,35.2859,-3.5214,18.369158,-70.87446666666666,Not Ideal
FCAP,12.7628,4.1842,7.4609,,8.135966666666667,Not Ideal
FCBC,42.4261,-8.8063,2.9103,14.60965,12.176699999999999,Not Ideal
FCCO,53.134,-5.5092,-18.9557,9.092391,9.556366666666667,Not Ideal
FCEL,13.4086,41.232,-24.6311,-3.6148,10.003166666666667,Not Ideal
FCF,88.2405,-7.2879,22.5322,9.206897,34.494933333333336,Not Ideal
FCFS,17.1985,102.9437,-13.489,14.136646,35.551066666666664,Not Ideal
FCN,11.5264,0.2332,16.72,22.689075,9.4932,Not Ideal
FCNCA,11.1789,100.7313,944.2623,8.811163,352.05749999999995,Not Ideal
FCPT,10.667,14.245,-2.4874,21.142857,7.474866666666666,Not Ideal
FCX,618.8648,-19.4612,-46.7128,24.82683,184.23026666666667,Not Ideal
FDBC,84.1811,25.0458,-39.3425,,23.2948,Ideal 20% - 25%
FDP,62.6016,23.25,-111.5619,9.858238,-8.570100000000002,Not Ideal
FDS,7.1465,-0.6689,17.9524,23.979713,8.143333333333333,Not Ideal
FDX,306.7652,-26.8591,3.816,12.387687,94.57403333333332,Not Ideal
FE,18.9064,-68.3554,171.4286,13.38112,40.659866666666666,Not Ideal
FEIM,,-1373.9706,-36.5001,,-705.23535,Not Ideal
FELE,53.1555,21.7548,3.1708,20.963984,26.027033333333335,Not Ideal
FET,-14.6952,-104.4912,-608.5129,9.0,-242.56643333333332,Not Ideal
FF,-43.6152,-42.0644,145.7564,6.825,20.025600000000008,Ideal 20% - 25%
FFBC,31.6732,6.0694,17.5776,9.279166,18.440066666666667,Not Ideal
FFIC,135.8914,-5.9272,-62.7474,9.745614,22.405600000000003,Ideal 20% - 25%
FFIN,12.6355,3.0379,-15.1394,19.264517,0.17800000000000024,Not Ideal
FFIV,7.7413,-2.7415,22.5937,11.925017,9.197833333333334,Not Ideal
FFNW,43.1627,8.0905,-52.3792,37.072727,-0.3753333333333326,Not Ideal
FFWM,29.8,0.9141,-280.1289,7.0548778,-83.13826666666667,Not Ideal
FGBI,34.3489,5.8138,-68.0827,11.466666,-9.306666666666667,Not Ideal
FGEN,53.2154,1.252,-3.2085,-2.3977273,17.0863,Not Ideal
FHB,43.0575,-0.0188,-11.5558,12.011173,10.4943,Not Ideal
FHN,18.2249,-9.9099,-0.3333,9.029941,2.660566666666667,Not Ideal
FI,39.2484,89.6552,21.2648,15.181999,50.05613333333333,Not Ideal
FIBK,19.1687,5.2577,27.3492,10.42085,17.258533333333332,Not Ideal
FICO,65.8485,-4.7293,14.9472,39.042828,25.35546666666667,Not Ideal
FIS,163.9241,-4109.5923,-60.2033,13.01695,-1335.2905,Not Ideal
FISI,102.6949,-27.1877,-11.152,5.5987053,21.451733333333337,Ideal 20% - 25%
FITB,94.1135,-11.6968,-3.9657,10.34972,26.150333333333336,Not Ideal
FIVE,,126.0115,-6.1985,20.447845,59.9065,Not Ideal
FIVN,25.8011,78.5849,-13.6144,22.326996,30.2572,Not Ideal
FIX,-4.5231,71.5734,31.4909,22.56874,32.84706666666667,Not Ideal
FIXX,-25.5878,-94.7736,2156.963,-1.3352858,678.8672,Not Ideal
FIZZ,,-8.9775,-10.3134,21.899498,-9.64545,Not Ideal
FL,,176.4706,-61.7021,9.557077,57.384249999999994,Not Ideal
FLIC,4.5773,8.9187,-44.0915,8.362832,-10.198500000000001,Not Ideal
FLL,7863.2653,-226.4651,68.2248,17.048386,2568.3416666666667,Not Ideal
FLNT,-555.7771,1126.0861,-48.7416,21.928572,173.85580000000002,Not Ideal
FLO,35.3661,10.7703,-45.9636,18.98855,0.05760000000000076,Not Ideal
FLR,1.1387,-132.9545,-4.1379,12.7665615,-45.3179,Not Ideal
FLS,-3.4282,49.8138,-1.0313,16.488134,15.1181,Not Ideal
FLT,19.2102,13.6784,2.8882,13.448338,11.925599999999998,Not Ideal
FLWS,101.1119,-75.0447,-250.9693,23.615385,-74.96736666666668,Not Ideal
FLXS,-185.859,-91.9603,697.5175,11.6229515,139.8994,Not Ideal
FMAO,16.9196,38.3911,-29.9185,11.991477,8.464066666666666,Not Ideal
FMBH,13.7398,41.6819,-5.5064,9.361446,16.638433333333335,Not Ideal
FMC,33.8885,-0.4191,79.4297,11.873016,37.63303333333334,Not Ideal
FMNB,23.8036,16.8833,-17.5999,9.240311,7.695666666666664,Not Ideal
FN,30.7211,35.0807,23.7214,19.12891,29.841066666666666,Not Ideal
FNB,41.6084,8.3951,10.4784,8.775974,20.160633333333333,Ideal 20% - 25%
FNCB,39.252,-4.333,-36.4979,,-0.5262999999999991,Not Ideal
FND,45.2603,5.2837,-17.5104,41.26217,11.011199999999997,Not Ideal
FNF,96.0056,-53.7361,-60.0464,8.703125,-5.925633333333333,Not Ideal
FNKO,1008.306,-118.303,1817.598,15.7105255,902.5336666666667,Not Ideal
FNLC,33.6909,7.5023,-24.2934,,5.633266666666667,Not Ideal
FNWB,49.1103,1.4723,-85.3883,9.945454,-11.6019,Not Ideal
FOLD,-9.5329,-5.5466,-35.9237,26.038462,-17.001066666666663,Not Ideal
FONR,23.8754,21.879,-24.6375,,7.038966666666668,Not Ideal
FOR,81.25,62.2505,-6.6555,7.6180096,45.615,Not Ideal
FORD,-129.5055,-363.1229,171.1159,7.857143,-107.17083333333335,Not Ideal
FORM,6.8782,-39.5429,62.3773,28.313663,9.904199999999998,Not Ideal
FORR,148.6887,-12.2283,-86.013,11.111764,16.815800000000007,Not Ideal
FOSL,-126.4676,-273.6141,255.7488,-0.66684216,-48.11096666666668,Not Ideal
FOX,115.2152,-43.9535,2.8216,12.25532,24.694433333333333,Ideal 20% - 25%
FOXA,115.2152,-43.9535,2.8216,8.259259,24.694433333333333,Ideal 20% - 25%
FOXF,80.667,25.3086,-41.1306,10.090956,21.615,Ideal 20% - 25%
FPI,40.3427,16.8452,164.8021,-269.0,73.99666666666667,Not Ideal
FR,38.2715,32.5232,-23.4781,27.948486,15.772200000000003,Not Ideal
FRBA,82.173,2.4217,-42.4119,6.7009773,14.060933333333333,Not Ideal
FRBK,398.1401,,,0.01,398.1401,Not Ideal
FRD,,23.1216,51.7418,,37.4317,Not Ideal
FRME,38.3116,8.0562,0.7641,9.728324,15.710633333333334,Not Ideal
FRPH,121.9033,-83.8207,16.1446,73.190475,18.075733333333332,Not Ideal
FRPT,831.5872,100.3232,-43.5002,172.42741,296.1367333333334,Not Ideal
FRT,98.5468,47.4164,-38.5239,32.600628,35.8131,Not Ideal
FSBW,-4.7168,-20.75,21.5994,6.986499,-1.2891333333333332,Not Ideal
FSFG,-11.354,-47.9623,-46.8868,6.549547,-35.40103333333334,Not Ideal
FSLR,17.6571,-109.4232,-1981.0329,8.428705,-690.933,Not Ideal
FSLY,132.1405,-14.3347,-30.2379,75.29412,29.189300000000003,Not Ideal
FSP,184.2772,-98.8201,-4497.6234,-6.1093755,-1470.7221000000002,Not Ideal
FSS,4.5738,19.6819,30.7309,24.847305,18.328866666666666,Not Ideal
FSTR,-52.1762,-1356.5913,-103.2131,14.42515,-503.99353333333335,Not Ideal
FTDR,14.2857,-44.5312,140.8451,11.869231,36.86653333333334,Not Ideal
FTEK,-101.2623,-2770.3704,6.6574,inf,-954.9917666666665,Not Ideal
FTI,-100.4046,-906.015,-152.4254,14.858808,-386.2816666666667,Not Ideal
FTK,-77.6284,38.5868,-158.4163,6.481481,-65.8193,Not Ideal
FTNT,24.217,41.2821,33.8855,33.005154,33.1282,Not Ideal
FTV,-62.2885,24.1289,14.6451,18.467627,-7.838166666666666,Not Ideal
FUL,30.4513,11.7229,-19.6364,15.235294,7.5126,Not Ideal
FULT,54.7388,4.1685,-0.9412,10.677216,19.322033333333334,Not Ideal
FUNC,42.8365,26.697,-39.8754,7.222222,9.886033333333335,Not Ideal
FUSB,64.4256,54.2125,23.616,,47.418033333333334,Not Ideal
FWONA,-68.1208,-393.6842,-66.8459,45.376812,-176.21696666666665,Not Ideal
FWONK,-68.1208,-393.6842,-66.8459,50.920288,-176.21696666666665,Not Ideal
FWRD,346.0414,82.4984,-13.3754,14.410596,138.38813333333334,Not Ideal
G,19.8433,-4.3427,78.6214,9.475684,31.373999999999995,Not Ideal
GABC,35.2467,-2.7479,4.9655,12.15209,12.488099999999998,Not Ideal
GAIA,618.8825,-204.2884,49.1133,403.00003,154.56913333333333,Not Ideal
GALT,30.0959,27.022,5.9057,-2.1949685,21.00786666666667,Ideal 20% - 25%
GATX,-5.4197,8.9448,66.2604,15.497494,23.261833333333332,Ideal 20% - 25%
GBCI,6.8908,6.4775,-26.4757,15.982683,-4.369133333333333,Not Ideal
GBLI,-239.741,-102.8957,-3091.6471,9.284023,-1144.7612666666666,Not Ideal
GBX,-33.8776,44.7531,33.2623,11.0526905,14.712600000000002,Not Ideal
GCBC,27.8475,16.8908,10.0014,,18.246566666666666,Not Ideal
GCI,-79.8708,-42.2045,-64.3714,10.145833,-62.1489,Not Ideal
GCO,,-303.5301,-37.3835,11.907407,-170.4568,Not Ideal
GD,2.8418,4.0835,-2.2124,17.579046,1.5709666666666664,Not Ideal
GDDY,-148.9396,45.357,290.3464,19.719145,62.2546,Not Ideal
GDEN,-218.4209,-49.0988,210.587,19.88889,-18.97756666666667,Not Ideal
GDOT,105.2657,35.2401,-89.5316,4.8950276,16.9914,Not Ideal
GE,-211.0975,-105.3495,2696.7552,36.108536,793.4360666666666,Not Ideal
GEF,259.0993,-3.5833,-4.6456,11.8119,83.62346666666667,Not Ideal
GEN,,50.9025,61.3636,9.304054,56.13305,Not Ideal
GENC,4.9539,-106.4083,-4042.4731,5.451456,-1381.3091666666667,Not Ideal
GEO,-31.5079,121.929,-37.5338,10.937956,17.629099999999998,Not Ideal
GEOS,-26.9515,62.6067,-153.4039,30.95,-39.24956666666667,Not Ideal
GERN,53.5528,22.2105,29.7574,-26.540667,35.173566666666666,Not Ideal
GES,,-310.9628,-12.6941,8.434375,-161.82845,Not Ideal
GEVO,47.3225,65.544,-32.4385,-1.7076924,26.80933333333333,Not Ideal
GFF,48.2547,-341.8326,-140.5188,12.202556,-144.6989,Not Ideal
GGG,33.1088,4.7239,9.9569,24.790274,15.929866666666667,Not Ideal
GH,59.8492,61.3597,-26.7556,-6.219931,31.48443333333333,Not Ideal
GHC,17.2157,-80.9475,206.0391,16.123148,47.435766666666666,Not Ideal
GHM,,-469.5451,-104.1833,72.20513,-286.8642,Not Ideal
GIFI,-19.1716,-84.8791,627.9833,361.5,174.64419999999998,Not Ideal
GIII,,751.9558,-166.3338,8.0084505,292.811,Not Ideal
GILD,4960.9756,-26.2329,23.3667,9.677828,1652.7031333333332,Not Ideal
GIS,7.2712,15.7065,-4.1887,14.957356,6.262999999999999,Not Ideal
GKOS,-58.792,100.0181,35.7538,-76.33662,25.659966666666666,Not Ideal
GLBZ,50.8393,-30.6439,-18.1089,,0.6955000000000015,Not Ideal
GLDD,-25.2197,-168.8926,-140.8339,9.971015,-111.64873333333333,Not Ideal
GLPI,5.6032,28.2009,7.2489,14.520134,13.684333333333333,Not Ideal
GLRE,354.6818,44.1688,242.6328,7.54025,213.8278,Not Ideal
GLT,-67.4289,-2899.5964,-59.2947,4.279412,-1008.7733333333332,Not Ideal
GLW,272.2656,-30.9549,-55.8511,15.518349,61.81986666666666,Not Ideal
GLYC,24.302,-26.3902,-20.9673,-3.6666667,-7.685166666666667,Not Ideal
GM,55.8892,-0.8484,1.9428,4.6733956,18.994533333333333,Not Ideal
GME,,77.1017,-17.8862,183.66833,29.607749999999996,Not Ideal
GMED,45.8581,27.4668,-35.3875,15.31155,12.6458,Not Ideal
GMRE,-1015.4286,8.6256,7.6794,272.87,-333.0412,Not Ideal
GMS,,159.0394,21.7776,10.635844,90.4085,Not Ideal
GNE,122.0753,200.558,-77.7484,34.065216,81.62829999999998,Not Ideal
GNK,-180.6865,-12.8737,-108.116,9.587053,-100.55873333333334,Not Ideal
GNL,5.4556,5.7804,-1862.5385,-11.106984,-617.1008333333333,Not Ideal
GNRC,52.6904,-34.3322,-42.0188,17.420252,-7.886866666666667,Not Ideal
GNTX,3.8075,-11.6519,34.3979,14.24074,8.851166666666666,Not Ideal
GNTY,45.2668,1.6103,-25.7374,12.3375,7.046566666666668,Not Ideal
GNW,377.5281,7.7647,-91.7031,6.6944447,97.86323333333333,Not Ideal
GOGO,-161.0852,-39.7263,58.2442,15.91228,-47.52243333333333,Not Ideal
GOLF,86.3144,11.4075,-0.426,17.086351,32.43196666666667,Not Ideal
GOOD,-26.7974,-1.1888,-53.864,223.0,-27.2834,Not Ideal
GOOG,88.8127,-21.1237,23.0491,21.323195,30.246033333333333,Not Ideal
GOOGL,88.8127,-21.1237,23.0491,19.697042,30.246033333333333,Not Ideal
GORO,84.1707,-178.7369,153.3935,-5.001,19.609099999999998,Not Ideal
GOSS,-3.8445,-1.9769,-21.6067,-0.9671429,-9.1427,Not Ideal
GPC,-3188.4132,31.5881,11.315,14.763501,-1048.5033666666666,Not Ideal
GPI,92.7051,36.1166,-19.9468,7.4780526,36.29163333333333,Not Ideal
GPK,22.1557,155.8824,38.5057,9.135416,72.18126666666666,Not Ideal
GPMT,-269.0274,-159.7267,54.8022,16.185184,-124.65063333333335,Not Ideal
GPN,65.1714,-88.4518,784.5694,9.455168,253.763,Not Ideal
GPOR,,,197.3343,5.581467,197.3343,Not Ideal
GPRE,-39.3316,92.7779,-26.5953,10.110578,8.950333333333333,Not Ideal
GPRO,-655.7867,-92.2281,-284.3623,11.799999,-344.12570000000005,Not Ideal
GPS,,-138.4962,-178.9062,13.420886,-158.7012,Not Ideal
GRBK,67.3014,53.462,-2.4919,7.4871798,39.423833333333334,Not Ideal
GRC,18.5128,-62.4971,212.2019,17.531914,56.07253333333333,Not Ideal
GRMN,9.0571,-10.0365,32.4626,24.166666,10.4944,Not Ideal
GROW,-782.3442,-89.2369,-8.4593,,-293.3468,Not Ideal
