Ticker,2023_PE,Gsector,Avg_PE_Gsector
GORO,-5.001,Basic Materials,12.55348140402062
GPRE,10.110578,Basic Materials,12.55348140402062
HCC,12.454383,Basic Materials,12.55348140402062
HDSN,8.087999,Basic Materials,12.55348140402062
HL,30.0625,Basic Materials,12.55348140402062
HUN,15.046296,Basic Materials,12.55348140402062
HWKN,20.972677,Basic Materials,12.55348140402062
IFF,20.51079,Basic Materials,12.55348140402062
IOSP,16.248985,Basic Materials,12.55348140402062
IPI,-43.0,Basic Materials,12.55348140402062
KALU,12.398406,Basic Materials,12.55348140402062
KOP,10.089354,Basic Materials,12.55348140402062
KRO,15.589458,Basic Materials,12.55348140402062
KWR,18.463726,Basic Materials,12.55348140402062
LIN,25.780046,Basic Materials,12.55348140402062
LOOP,-20.142857,Basic Materials,12.55348140402062
LXU,26.600002,Basic Materials,12.55348140402062
LYB,10.311031,Basic Materials,12.55348140402062
MERC,22.260868,Basic Materials,12.55348140402062
MLM,24.65652,Basic Materials,12.55348140402062
MOS,10.69178,Basic Materials,12.55348140402062
MTRN,15.896119,Basic Materials,12.55348140402062
MTX,10.78437,Basic Materials,12.55348140402062
MUX,-28.97561,Basic Materials,12.55348140402062
NEM,11.365278,Basic Materials,12.55348140402062
NEU,20.502712,Basic Materials,12.55348140402062
NGVT,9.903732,Basic Materials,12.55348140402062
NTIC,17.505,Basic Materials,12.55348140402062
NUE,14.413278,Basic Materials,12.55348140402062
OLN,9.025467,Basic Materials,12.55348140402062
PPG,13.978586,Basic Materials,12.55348140402062
PZG,-2.244737,Basic Materials,12.55348140402062
RDUS,19.965908,Basic Materials,12.55348140402062
REX,15.074469,Basic Materials,12.55348140402062
RGLD,22.458595,Basic Materials,12.55348140402062
RPM,19.433214,Basic Materials,12.55348140402062
RS,14.419643,Basic Materials,12.55348140402062
RYAM,25.233334,Basic Materials,12.55348140402062
SCL,18.834436,Basic Materials,12.55348140402062
SHW,23.889805,Basic Materials,12.55348140402062
SMG,17.095478,Basic Materials,12.55348140402062
SSD,18.56462,Basic Materials,12.55348140402062
STLD,13.093626,Basic Materials,12.55348140402062
SUM,16.119432,Basic Materials,12.55348140402062
SXC,14.640846,Basic Materials,12.55348140402062
SXT,21.330381,Basic Materials,12.55348140402062
TGLS,12.863425,Basic Materials,12.55348140402062
TMST,10.625,Basic Materials,12.55348140402062
TROX,11.7,Basic Materials,12.55348140402062
TSE,-0.9413793,Basic Materials,12.55348140402062
UAMY,0.40160716,Basic Materials,12.55348140402062
UFPI,13.587188,Basic Materials,12.55348140402062
USAP,10.802057,Basic Materials,12.55348140402062
VMC,26.46317,Basic Materials,12.55348140402062
WDFC,38.177475,Basic Materials,12.55348140402062
WLK,15.963864,Basic Materials,12.55348140402062
WTTR,8.29646,Basic Materials,12.55348140402062
WWR,-0.88877547,Basic Materials,12.55348140402062
X,9.840054,Basic Materials,12.55348140402062
XPL,-13.868,Basic Materials,12.55348140402062
YTEN,-0.282,Basic Materials,12.55348140402062
ZEUS,17.259258,Basic Materials,12.55348140402062
AAL,4.3128037,Industrials,
AAN,10.308824,Industrials,
AAON,32.440273,Industrials,
ABM,12.160221,Industrials,
ACA,19.823978,Industrials,
ACCO,3.9,Industrials,
ACM,18.636364,Industrials,
ACTG,8.431034,Industrials,
ADP,24.39717,Industrials,
ADT,7.6588235,Industrials,
AEIS,16.79376,Industrials,
AGCO,9.164547,Industrials,
AGX,13.869955,Industrials,
AIR,16.781403,Industrials,
AIRI,-12.423684,Industrials,
AIT,18.0572,Industrials,
AL,9.706215,Industrials,
ALG,14.93988,Industrials,
ALGT,6.77445,Industrials,
ALK,7.0023847,Industrials,
ALLE,16.342556,Industrials,
AME,23.727638,Industrials,
AMRC,10.363861,Industrials,
AMSC,310.51752,Industrials,
AOS,19.369265,Industrials,
AP,9.347826,Industrials,
APOG,12.747434,Industrials,
APT,5.181035,Industrials,
AQMS,-7.002857,Industrials,
ARC,8.3125,Industrials,
ARCB,8.917787,Industrials,
ARLO,21.199484,Industrials,
ARMK,16.431702,Industrials,
ASPN,24.893938,Industrials,
ASTC,-13.554707,Industrials,
ASTE,13.651613,Industrials,
ATI,20.016722,Industrials,
ATKR,10.039722,Industrials,
ATRO,14.556436,Industrials,
ATSG,12.7255,Industrials,
AVAV,47.199444,Industrials,
AWI,18.272446,Industrials,
AYI,15.2860155,Industrials,
AZZ,12.932862,Industrials,
B,16.399998,Industrials,
BA,30.18,Industrials,
BAH,24.977964,Industrials,
BBCP,9.690142,Industrials,
BBSI,14.297439,Industrials,
BCO,9.14939,Industrials,
BE,26.784525,Industrials,
BECN,11.873054,Industrials,
BGSF,9.255319,Industrials,
BLD,18.03459,Industrials,
BLDR,12.901243,Industrials,
BRC,13.624715,Industrials,
BV,14.297468,Industrials,
BW,4.01,Industrials,
BWEN,7.5862074,Industrials,
BWXT,28.34503,Industrials,
BXC,10.313489,Industrials,
CAR,5.6961584,Industrials,
CASS,14.177631,Industrials,
CAT,15.039138,Industrials,
CBZ,23.164516,Industrials,
CHRW,18.021795,Industrials,
CIX,20.881987,Industrials,
CLH,21.646534,Industrials,
CLIR,27.84,Industrials,
CMCO,12.345132,Industrials,
CMI,13.77574,Industrials,
CODA,15.204546,Industrials,
CPRT,34.179012,Industrials,
CR,24.979204,Industrials,
CRAI,22.377111,Industrials,
CRS,18.029287,Industrials,
CSL,17.895844,Industrials,
CSWI,30.541191,Industrials,
CSX,15.394496,Industrials,
CTAS,40.60237,Industrials,
CVU,6.9505134,Industrials,
CVV,11.073171,Industrials,
CW,23.347609,Industrials,
CWST,73.95935,Industrials,
CXW,17.38372,Industrials,
CYRX,-16.575,Industrials,
DAL,6.9437585,Industrials,
DCI,20.096416,Industrials,
DCO,14.819293,Industrials,
DE,14.387696,Industrials,
DLB,20.185896,Industrials,
DLHC,11.252631,Industrials,
DNOW,13.361203,Industrials,
DOOR,13.356496,Industrials,
DOV,18.319096,Industrials,
DSKE,55.266663,Industrials,
DXPE,12.454774,Industrials,
DY,16.191742,Industrials,
EAF,167.5,Industrials,
EBF,14.141845,Industrials,
EFX,23.631798,Industrials,
EGLE,8.493894,Industrials,
EME,21.10246,Industrials,
EMR,18.709898,Industrials,
ENG,7.2083335,Industrials,
ENR,8.199141,Industrials,
ENS,10.965394,Industrials,
ERII,22.738462,Industrials,
ESP,2380.0,Industrials,
ETN,28.363518,Industrials,
EXPD,22.227722,Industrials,
EXPO,45.514706,Industrials,
FAST,29.636364,Industrials,
FCEL,-3.6148,Industrials,
FCN,22.689075,Industrials,
FDX,12.387687,Industrials,
FELE,20.963984,Industrials,
FIX,22.56874,Industrials,
FLR,12.7665615,Industrials,
FLS,16.488134,Industrials,
FORR,11.111764,Industrials,
FSS,24.847305,Industrials,
FSTR,14.42515,Industrials,
FTEK,inf,Industrials,
FWRD,14.410596,Industrials,
GATX,15.497494,Industrials,
GBX,11.0526905,Industrials,
GD,17.579046,Industrials,
GE,36.108536,Industrials,
GENC,5.451456,Industrials,
GEO,10.937956,Industrials,
GFF,12.202556,Industrials,
GGG,24.790274,Industrials,
GHM,72.20513,Industrials,
GIFI,361.5,Industrials,
GLDD,9.971015,Industrials,
GMS,10.635844,Industrials,
GNK,9.587053,Industrials,
GNRC,17.420252,Industrials,
GPN,9.455168,Industrials,
GRC,17.531914,Industrials,
GTES,10.709581,Industrials,
GTLS,10.293043,Industrials,
GVA,11.083832,Industrials,
GWW,21.714735,Industrials,
HA,-8.12987,Industrials,
HAYN,12.70273,Industrials,
HEES,8.385263,Industrials,
HEI,49.499355,Industrials,
HHS,7.09901,Industrials,
HI,11.850243,Industrials,
HII,14.681289,Industrials,
HNI,12.7099695,Industrials,
HON,17.89522,Industrials,
HRI,9.335335,Industrials,
HSII,9.042683,Industrials,
HSON,8.545918,Industrials,
HTLD,18.18868,Industrials,
HUBB,22.393667,Industrials,
HUBG,14.272243,Industrials,
HURN,13.893175,Industrials,
HXL,22.630136,Industrials,
HY,6.6634936,Industrials,
ICFI,18.854902,Industrials,
IEX,24.707142,Industrials,
IIIN,9.622754,Industrials,
IPWR,-7.043479,Industrials,
IR,26.525425,Industrials,
ISSC,14.282609,Industrials,
ITT,20.27565,Industrials,
ITW,22.516895,Industrials,
IVAC,-12.5,Industrials,
JBHT,19.100945,Industrials,
JBLU,-73.5,Industrials,
JBT,15.830986,Industrials,
JCI,16.019463,Industrials,
JELD,10.097562,Industrials,
JOB,3.277,Industrials,
KAI,25.697447,Industrials,
KAMN,45.99,Industrials,
KBR,16.873077,Industrials,
KE,9.981308,Industrials,
KELYA,9.32,Industrials,
KEX,16.640337,Industrials,
KFRC,16.813513,Industrials,
KFY,13.030044,Industrials,
KMT,14.509091,Industrials,
KNX,16.63849,Industrials,
KTOS,34.584908,Industrials,
LECO,21.324596,Industrials,
LII,21.300713,Industrials,
LIQT,-4.779661,Industrials,
LMT,17.831865,Industrials,
LNN,20.887993,Industrials,
LPX,14.588933,Industrials,
LSTR,22.177582,Industrials,
LUV,13.191542,Industrials,
MAN,11.561832,Industrials,
MAS,15.255484,Industrials,
MATW,9.9926195,Industrials,
MATX,12.605814,Industrials,
MDU,16.884354,Industrials,
MESA,-10.214444,Industrials,
MG,9.888888,Industrials,
MGRC,17.812399,Industrials,
MHH,8.777778,Industrials,
MIDD,12.353411,Industrials,
MLI,12.012631,Industrials,
MMM,13.572652,Industrials,
MMS,15.883629,Industrials,
MNTX,7.681304,Industrials,
MRCY,55.384617,Industrials,
MRTN,16.623764,Industrials,
MSA,22.136742,Industrials,
MSM,14.355694,Industrials,
MTRX,13.373529,Industrials,
MTW,8.09804,Industrials,
