Ticker,2023_PE
DVA,13.775794
DVAX,22.68
DVN,9.073172
DWSN,-3.26
DX,117.799995
DXC,5.72063
DXCM,56.30531
DXLG,11.099999
DXPE,12.454774
DXYN,2.12
DY,16.191742
DZSI,1.5895523
EA,16.770805
EAF,167.5
EARN,6.0636363
EAT,13.07561
EB,-266.25
EBAY,11.131411
EBF,14.141845
EBMT,7.680723
EBS,0.5095368
EBTC,
ECL,31.470507
ECPG,4.69898
ED,16.68393
EDIT,-1.9324818
EDUC,5.1904764
EE,16.04717
EEFT,10.818607
EEX,-69.37501
EFC,6.67936
EFOI,-6.8636365
EFSC,8.563063
EFX,23.631798
EGAN,19.515625
EGBN,7.405512
EGHT,5.111111
EGLE,8.493894
EGP,32.00408
EGRX,1.1508621
EGY,6.9
EHC,18.31718
EHTH,87.799995
EIG,11.678474
EIGR,-0.4791667
EIX,12.680358
EKSO,-5.541667
EL,34.247673
ELAN,12.702831
ELF,48.045616
ELMD,26.766665
ELOX,-1.4225353
ELS,32.446236
ELSE,
EME,21.10246
EMKR,-13.65
EML,
EMN,10.6552105
EMR,18.709898
ENG,7.2083335
ENPH,21.619143
ENR,8.199141
ENS,10.965394
ENSG,19.997458
ENSV,-3.5966668
ENTA,-2.9036403
ENTG,30.591112
ENV,19.695238
ENVA,6.490062
ENZ,-2.6794872
EOG,11.020065
EOLS,73.0
EPAM,19.890192
EPC,12.29836
EPM,10.8018875
EPR,15.182156
EPRT,21.557377
EQBK,7.7302327
EQC,-187.4
EQH,5.1553397
EQIX,53.040894
EQR,39.597565
EQT,10.83201
ERIE,35.731457
ERII,22.738462
ES,12.476091
ESCA,6.673469
ESE,21.761007
ESGR,7.3197503
ESNT,7.630682
ESP,2380.0
ESPR,39.899998
ESRT,77.083336
ESS,43.929077
ESSA,7.9705887
ESTC,75.14388
ETN,28.363518
ETR,13.82513
ETRN,14.427084
ETSY,22.679869
EVBG,18.529413
EVBN,10.978724
EVC,-11.184211
EVER,-105.02631
EVFM,-0.02690909
EVH,16.654762
EVI,
EVOK,15.400001
EVOL,
EVR,12.231383
EVRG,12.966873
EVRI,8.117647
EVTC,11.92163
EW,27.544874
EWBC,9.092262
EXAS,989.4667
EXC,14.210305
EXEL,16.020407
EXLS,16.043478
EXP,16.008696
EXPD,22.227722
EXPE,8.864846
EXPI,55.722218
EXPO,45.514706
EXPR,-0.12575758
EXR,28.22314
EXTR,13.783133
EYE,22.468353
EYPT,-6.2253523
EZPW,9.289916
F,6.411917
FAF,10.280535
FANG,10.007854
FARM,-12.46
FARO,18.115385
FAST,29.636364
FATE,-2.2541437
FBIO,-0.36737183
FBIZ,6.3723607
FBK,11.7955265
FBMS,9.033834
FBNC,10.878092
FBP,9.432433
FC,18.369158
FCAP,
FCBC,14.60965
FCCO,9.092391
FCEL,-3.6148
FCF,9.206897
FCFS,14.136646
FCN,22.689075
FCNCA,8.811163
FCPT,21.142857
FCX,24.82683
FDBC,
FDP,9.858238
FDS,23.979713
FDX,12.387687
FE,13.38112
FEIM,
FELE,20.963984
FET,9.0
FF,6.825
FFBC,9.279166
FFIC,9.745614
FFIN,19.264517
FFIV,11.925017
FFNW,37.072727
FFWM,7.0548778
FGBI,11.466666
FGEN,-2.3977273
FHB,12.011173
FHN,9.029941
FI,15.181999
FIBK,10.42085
FICO,39.042828
FIS,13.01695
FISI,5.5987053
