Ticker,2023_PE,Gsector
PED,24.500002,Energy
PEG,16.84406,Utilities
PEGA,18.968847,Technology
PEN,52.007816,Healthcare
PENN,14.981981,Consumer Cyclical
PEP,19.846153,Consumer Defensive
PESI,5.8686867,Industrials
PETQ,10.347134,Healthcare
PETS,-400.50003,Healthcare
PFBC,8.335346,Financial Services
PFE,10.068627,Healthcare
PFG,9.480496,Financial Services
PFGC,13.353635,Consumer Defensive
PFIE,10.027777,Energy
PFIS,7.2557254,Financial Services
PFMT,30.222221,Industrials
PFS,6.674208,Financial Services
PG,24.933077,Consumer Defensive
PGC,8.282051,Financial Services
PGR,17.604572,Financial Services
PGRE,-10.358695,Real Estate
PGTI,14.090605,Industrials
PH,21.058355,Industrials
PHIO,-0.19646068,Healthcare
PHM,8.473901,Consumer Cyclical
PHX,10.75,Energy
PI,67.625,Technology
PII,9.419478,Consumer Cyclical
PINC,8.985043,Healthcare
PINS,20.150887,Communication Services
PJT,19.671486,Financial Services
PK,19.559525,Real Estate
PKBK,,Financial Services
PKE,29.11765,Industrials
PKG,17.656378,Consumer Cyclical
PKOH,6.1586905,Industrials
PLAB,11.789583,Technology
PLAY,10.104762,Communication Services
PLBC,8.186047,Financial Services
PLCE,9.810811,Consumer Cyclical
PLD,35.66724,Real Estate
PLNT,20.919298,Consumer Cyclical
PLOW,11.033817,Consumer Cyclical
PLPC,,Industrials
PLSE,-8.05,Healthcare
PLUG,-4.215893,Industrials
PLUS,14.332423,Technology
PLXS,16.705883,Technology
PLYA,15.432203,Consumer Cyclical
PLYM,692.0,Real Estate
PM,13.714078,Consumer Defensive
PMD,,Healthcare
PMT,9.454054,Real Estate
PMTS,5.906149,Financial Services
PNBK,3.3514853,Financial Services
PNC,10.823426,Financial Services
PNFP,9.801498,Financial Services
PNM,13.08719,Utilities
PNR,17.04184,Industrials
PNRG,,Energy
PNW,14.960286,Utilities
PODD,45.42328,Healthcare
POL,182.22,Consumer Cyclical
POOL,25.28384,Industrials
POR,13.293847,Utilities
POST,16.646418,Consumer Defensive
POWI,32.47343,Technology
POWL,19.284424,Industrials
PPBI,11.668449,Financial Services
PPC,11.290626,Consumer Defensive
PPG,13.978586,Basic Materials
PPIH,,Industrials
PPL,14.9153,Utilities
PPSI,6.8421054,Industrials
PRA,20.734377,Financial Services
PRAA,13.008241,Financial Services
PRFT,10.269824,Technology
PRGO,11.115646,Healthcare
PRGS,9.942116,Technology
PRI,10.931744,Financial Services
PRIM,14.442073,Industrials
PRK,17.062422,Financial Services
PRLB,17.735796,Industrials
PRMW,17.811321,Consumer Defensive
PRO,73.45283,Technology
PROV,9.723078,Financial Services
PRPH,9.488958,Healthcare
PRTA,-5.085956,Healthcare
PRTS,-4.92,Consumer Cyclical
PRU,7.5719156,Financial Services
PSA,23.722525,Real Estate
PSMT,17.016842,Consumer Defensive
PSN,24.750778,Technology
PSTG,28.456522,Technology
PSX,10.147829,Energy
PTC,29.32512,Technology
PTCT,-7.480279,Healthcare
PTEN,10.65534,Energy
PTGX,-31.08642,Healthcare
PTN,-1.9062501,Healthcare
PTSI,11.862069,Industrials
PULM,-0.44666666,Healthcare
PUMP,13.7890625,Energy
PVBC,19.93182,Financial Services
PVH,8.753749,Consumer Cyclical
PW,0.12214673,Real Estate
PWOD,,Financial Services
PWR,27.542276,Industrials
PXD,11.7789545,Energy
PXLW,46.5875,Technology
PYPL,13.129524,Financial Services
PZG,-2.244737,Basic Materials
PZZA,19.884617,Consumer Cyclical
QCOM,16.583252,Technology
QCRH,8.71564,Financial Services
QDEL,10.900553,Healthcare
QLYS,29.230635,Technology
QNST,33.28302,Communication Services
QRHC,29.67647,Industrials
QRTEA,1.3351514,Consumer Cyclical
QRVO,15.615282,Technology
QTRX,-17.88764,Healthcare
QTWO,29.601696,Technology
QUAD,3.7695832,Industrials
QUIK,27.282415,Technology
R,8.998518,Industrials
RAIL,9.263158,Industrials
RAMP,20.19753,Technology
RARE,-8.7365265,Healthcare
RAVE,-13.562666,Consumer Cyclical
RBB,10.853658,Financial Services
RBBN,9.772727,Communication Services
RBC,26.025425,Industrials
RBCAA,10.812237,Financial Services
RBCN,-1.825,Technology
RC,6.9199996,Real Estate
RCKT,-11.85326,Healthcare
RCKY,8.8775,Consumer Cyclical
RCL,11.3288,Consumer Cyclical
RCM,45.907406,Healthcare
RCMT,8.116883,Industrials
RCUS,-3.6952384,Healthcare
RDFN,-5.4362745,Real Estate
RDI,-3.3958335,Communication Services
RDN,8.514045,Financial Services
RDNT,63.991844,Healthcare
RDUS,19.965908,Basic Materials
RDVT,,Technology
REED,-1.7297297,Consumer Defensive
REFR,-25.666666,Technology
REG,27.83568,Real Estate
REGI,23.653847,
REGN,18.780693,Healthcare
REI,3.8137257,Energy
RELL,21.0534,Technology
REPL,-2.148515,Healthcare
RES,7.703445,Energy
REVG,10.7219515,Industrials
REX,15.074469,Basic Materials
REXR,32.264927,Real Estate
REZI,11.0222225,Industrials
RF,8.850678,Financial Services
RFIL,24.583334,Industrials
RFL,,Real Estate
RGA,8.72559,Financial Services
RGCO,16.356379,Utilities
RGEN,81.9439,Healthcare
RGLD,22.458595,Basic Materials
RGLS,-4.0665574,Healthcare
RGNX,-7.2511415,Healthcare
RGR,13.294798,Industrials
RGS,-2.0416665,Consumer Cyclical
RH,16.91522,Consumer Cyclical
RHE,,Healthcare
RHI,17.393484,Industrials
RHP,20.451056,Real Estate
RIBT,-1.4545454,Consumer Defensive
RICK,8.20626,Consumer Cyclical
RIG,11.554348,Energy
RIGL,11.888889,Healthcare
RILY,,Financial Services
RIOT,18.077585,Financial Services
RJF,11.981846,Financial Services
RKDA,-0.44327545,Consumer Defensive
RL,14.844028,Consumer Cyclical
RLGT,9.259259,Industrials
RLI,24.231163,Financial Services
RLJ,34.546875,Real Estate
RM,4.186795,Financial Services
RMAX,5.1240873,Real Estate
RMBS,22.87103,Technology
RMCF,3.729271,Consumer Defensive
RMD,24.794184,Healthcare
RMR,11.294812,Real Estate
RMTI,24.500002,Healthcare
RNG,7.5654316,Technology
RNR,6.2798047,Financial Services
RNST,10.623188,Financial Services
ROCK,13.731708,Industrials
ROG,26.099571,Technology
ROIC,38.609375,Real Estate
ROK,20.834085,Industrials
ROKU,-52.104347,Communication Services
ROL,39.977875,Consumer Cyclical
ROP,25.709925,Technology
ROST,19.853434,Consumer Cyclical
RPD,19.02066,Technology
RPM,19.433214,Basic Materials
RRC,10.61095,Energy
RRGB,-25.103449,Consumer Cyclical
RRR,18.876307,Consumer Cyclical
RS,14.419643,Basic Materials
RSG,28.835566,Industrials
RUN,-11.65934,Technology
RUSHA,11.34557,Consumer Cyclical
RUSHB,,Consumer Cyclical
RVNC,-3.523585,Healthcare
RVP,,Healthcare
RVSB,8.366667,Financial Services
RWT,8.447761,Real Estate
RYAM,25.233334,Basic Materials
RYI,8.848214,Industrials
RYN,48.836067,Real Estate
RYTM,-19.396137,Healthcare
SABR,8.953125,Technology
SACH,8.513514,Real Estate
SAFE,11.250001,Real Estate
SAFT,12.636801,Financial Services
SAGE,-2.8600001,Healthcare
SAH,9.054433,Consumer Cyclical
SAIA,21.121975,Industrials
SAIC,14.810069,Technology
SALM,-39.38,Communication Services
SAM,22.307081,Consumer Defensive
SAMG,8.883929,Financial Services
SANM,9.855366,Technology
SANW,-2.1,Consumer Defensive
SASR,7.775281,Financial Services
SATS,-10.372549,Technology
SAVE,-2.5892859,Industrials
SBAC,31.568184,Real Estate
SBCF,14.144578,Financial Services
SBFG,9.033113,Financial Services
SBGI,-22.472727,Communication Services
SBH,5.535176,Consumer Cyclical
SBNY,0.23208192,Financial Services
SBOW,3.5625691,Energy
SBRA,22.132812,Real Estate
SBSI,9.694643,Financial Services
SBT,33.214287,Financial Services
SBUX,18.926882,Consumer Cyclical
SCHL,11.850498,Communication Services
SCHW,16.351837,Financial Services
SCI,17.98263,Consumer Cyclical
SCL,18.834436,Basic Materials
SCOR,3.5772152,Communication Services
SCS,11.303738,Industrials
SCSC,10.407178,Technology
SCVL,11.053922,Consumer Cyclical
SCWX,58.899998,Technology
SCX,,Industrials
SCYX,172.0,Healthcare
SD,12.889908,Energy
SDPI,10.958334,Energy
SEAC,-50.0,Technology
SEB,,Industrials
SEDG,14.192134,Technology
SEE,9.677914,Consumer Cyclical
SEIC,14.733923,Financial Services
SELF,18.402609,Real Estate
SEM,13.416269,Healthcare
SENEA,,Consumer Defensive
SENEB,,Consumer Defensive
SENS,-3.8783336,Healthcare
SF,10.339125,Financial Services
SFBC,,Financial Services
SFBS,13.632184,Financial Services
SFIX,-3.0507247,Consumer Cyclical
SFM,21.396496,Consumer Defensive
SFNC,11.388158,Financial Services
SFST,7.3452053,Financial Services
SGA,13.406976,Communication Services
SGC,15.26422,Consumer Cyclical
SGH,9.179803,Technology
SGMA,,Technology
SGMO,-1.8770369,Healthcare
SGRP,15.291667,Industrials
SGRY,19.440945,Healthcare
SHAK,109.75,Consumer Cyclical
SHBI,6.30303,Financial Services
SHEN,-118.63637,Communication Services
SHO,28.23611,Real Estate
SHOO,13.697987,Consumer Cyclical
SHW,23.889805,Basic Materials
SIBN,-19.078947,Healthcare
SIEB,,Financial Services
SIF,,Industrials
SIG,8.125203,Consumer Cyclical
SIGA,7.7818184,Healthcare
SIGI,11.65162,Financial Services
SILK,-14.92877,Healthcare
SINT,-4.9300003,Healthcare
SIRI,9.121212,Communication Services
SITC,268.3,Real Estate
SITE,32.65258,Industrials
SIX,10.814479,Consumer Cyclical
SJM,11.238002,Consumer Defensive
SJW,18.036789,Utilities
SKT,32.906975,Real Estate
SKX,13.812109,Consumer Cyclical
SKY,23.027191,Consumer Cyclical
SKYW,9.524173,Industrials
SLAB,44.16135,Technology
SLB,12.412213,Energy
SLCA,12.4,Energy
SLDB,-3.2563179,Healthcare
SLG,-23.934883,Real Estate
SLGN,11.736842,Consumer Cyclical
SLM,7.365979,Financial Services
SLNO,-61.36,Healthcare
SLP,56.037502,Healthcare
SLS,-1.3598925,Healthcare
SM,6.8107,Energy
SMAR,27.161972,Technology
SMBC,8.856833,Financial Services
SMBK,9.449541,Financial Services
SMG,17.095478,Basic Materials
SMIT,,Technology
SMMF,6.7625,Financial Services
SMP,9.156695,Consumer Cyclical
SMPL,17.688442,Consumer Defensive
SMRT,59.625,Technology
SMSI,2.0166667,Technology
SMTC,24.34091,Technology
SNA,13.418853,Industrials
SNAP,43.07143,Communication Services
SNBR,15.781609,Consumer Cyclical
SNCR,-2.528517,Technology
SND,9.08,Energy
SNDR,12.319526,Industrials
SNDX,-7.1677737,Healthcare
SNFCA,,Financial Services
SNOA,-0.36644447,Healthcare
SNPS,34.77141,Technology
SNV,8.352403,Financial Services
SNX,9.013637,Technology
SO,17.172853,Utilities
SOHO,-2.1607144,Real Estate
SOI,10.430233,Energy
SON,10.423714,Consumer Cyclical
SONO,41.11905,Technology
SP,12.992367,Industrials
SPB,17.349474,Consumer Defensive
SPG,22.886507,Real Estate
SPGI,25.89076,Financial Services
SPLK,20.753967,Technology
SPOK,14.270642,Healthcare
SPR,16.324873,Industrials
SPRO,-1.5448421,Healthcare
SPSC,47.351707,Technology
SPTN,9.414634,Consumer Defensive
SPWH,14.659091,Consumer Cyclical
SPWR,-17.541668,Technology
SPXC,22.113737,Industrials
SQ,17.450703,Technology
SR,13.399563,Utilities
SRCE,10.658798,Financial Services
SRCL,16.375,Industrials
SRDX,-87.96552,Healthcare
SRE,13.861435,Utilities
SRG,4.288991,Real Estate
SRI,21.835714,Consumer Cyclical
SRNE,,Healthcare
SRPT,12.148815,Healthcare
SRRK,-7.756477,Healthcare
SRTS,17.825,Healthcare
SSB,10.841134,Financial Services
SSBI,,Financial Services
SSD,18.56462,Basic Materials
SSKN,-4.5,Healthcare
SSNC,11.007105,Technology
SSP,375.0,Communication Services
SSTI,-1335.0001,Technology
SSTK,8.90249,Communication Services
ST,9.529904,Technology
STAA,48.494793,Healthcare
STAG,39.25568,Real Estate
STBA,10.360543,Financial Services
STC,9.921136,Financial Services
STCN,,Communication Services
STE,21.785715,Healthcare
STIM,-5.40625,Healthcare
STKS,21.653847,Consumer Cyclical
STLD,13.093626,Basic Materials
STRA,20.648937,Consumer Defensive
STRL,18.527338,Industrials
STRM,-2.8772728,Healthcare
STRS,,Real Estate
STRT,15.965277,Consumer Cyclical
STT,8.371721,Financial Services
STWD,9.722222,Real Estate
STX,15.206349,Technology
STZ,16.819986,Consumer Defensive
SUI,49.367966,Real Estate
SUM,16.119432,Basic Materials
SUP,-26.714285,Consumer Cyclical
SUPN,15.5948715,Healthcare
SVRA,-13.764706,Healthcare
SVT,,Industrials
SWAV,53.430424,Healthcare
SWK,15.96875,Industrials
SWKS,13.269608,Technology
SWN,6.3237705,Energy
SWX,20.293716,Utilities
SXC,14.640846,Basic Materials
SXI,20.88823,Industrials
SXT,21.330381,Basic Materials
SYBT,12.326976,Financial Services
SYBX,-17.8,Healthcare
SYF,7.489865,Financial Services
SYK,25.551659,Healthcare
SYNA,20.120575,Technology
SYPR,,Consumer Cyclical
SYRS,-1.5988024,Healthcare
SYY,15.784811,Consumer Defensive
T,7.89486,Communication Services
TACO,22.339287,
TACT,35.230713,Technology
TAIT,,Technology
TALO,22.344261,Energy
TAP,9.922689,Consumer Defensive
TAST,14.201492,Consumer Cyclical
TAYD,,Industrials
TBBK,5.8304763,Financial Services
TBI,17.955172,Industrials
TBIO,-0.62086207,Healthcare
TBNK,15.081632,Financial Services
TBPH,-21.949999,Healthcare
TCBI,13.565727,Financial Services
TCBK,10.175,Financial Services
TCI,,Real Estate
TCMD,15.112904,Healthcare
TCON,-0.568105,Healthcare
TCS,44.0,Consumer Cyclical
TDC,14.0207405,Technology
TDG,33.73194,Industrials
TDOC,-21.691803,Healthcare
TDS,-24.548439,Communication Services
TDW,11.472806,Energy
TDY,18.229704,Technology
TECH,31.629904,Healthcare
TEL,17.240965,Technology
TELL,-3.4892309,Energy
TENB,34.093987,Technology
TENX,-1.1134986,Healthcare
TER,24.736841,Technology
TEX,7.8478565,Industrials
TFSL,50.345837,Financial Services
TFX,13.528178,Healthcare
TG,5.81982,Industrials
TGEN,-4.667333,Industrials
TGI,18.461622,Industrials
TGLS,12.863425,Basic Materials
TGNA,6.5946603,Communication Services
TGT,15.334285,Consumer Defensive
TGTX,25.273586,Healthcare
THC,15.424328,Healthcare
THFF,6.801126,Financial Services
THG,9.797134,Financial Services
THO,12.5895815,Consumer Cyclical
THR,16.734535,Industrials
THRM,14.791667,Consumer Cyclical
THS,13.584838,Consumer Defensive
TILE,11.771428,Industrials
TIPT,,Financial Services
TISI,-11.431035,Industrials
TITN,6.4956393,Industrials
TJX,20.900442,Consumer Cyclical
TKR,13.540029,Industrials
TLF,8.24138,Consumer Cyclical
TLYS,-24.895834,Consumer Cyclical
TMDX,297.875,Healthcare
TMHC,6.9095354,Consumer Cyclical
TMO,23.570547,Healthcare
TMP,9.428875,Financial Services
TMST,10.625,Basic Materials
TMUS,14.845735,Communication Services
TNC,16.986841,Industrials
TNDM,-34.43119,Healthcare
TNET,15.286132,Industrials
TNXP,-0.25428572,Healthcare
TOL,8.805762,Consumer Cyclical
TOWN,10.475806,Financial Services
TPB,8.952978,Consumer Defensive
TPC,11.586666,Industrials
TPH,7.3638344,Consumer Cyclical
TPHS,,Real Estate
TPIC,-74.4,Industrials
TPR,8.86923,Consumer Cyclical
TPX,15.904984,Consumer Cyclical
TR,-15.333333,Consumer Defensive
TRC,154.0,Industrials
TREE,13.476811,Financial Services
TREX,35.75494,Industrials
TRGP,15.757551,Energy
TRIP,14.23545,Consumer Cyclical
TRMB,20.0,Technology
TRMK,10.493008,Financial Services
TRN,13.412061,Industrials
TRNO,33.475613,Real Estate
TRNS,54.50495,Industrials
TROW,12.622868,Financial Services
TROX,11.7,Basic Materials
TRS,12.004545,Consumer Cyclical
TRST,9.14726,Financial Services
TRT,,Technology
TRTX,8.510568,Real Estate
TRU,17.058577,Industrials
TRUP,467.59998,Financial Services
TRV,10.184563,Financial Services
TRVN,-0.3037037,Healthcare
TSBK,,Financial Services
TSCO,24.351494,Consumer Cyclical
TSE,-0.9413793,Basic Materials
TSLA,58.98731,Consumer Cyclical
TSN,16.535519,Consumer Defensive
TSQ,9.089776,Communication Services
TTC,18.51055,Industrials
TTD,47.415257,Technology
TTEC,3.9749737,Technology
TTEK,28.513828,Industrials
TTGT,13.850253,Communication Services
TTI,9.2375,Energy
TTMI,8.831395,Technology
TTNP,-7.252747,Healthcare
TTOO,-0.9157704,Healthcare
TTWO,24.064598,Communication Services
TUP,1.3495182,Consumer Cyclical
TUSK,-17.263159,Industrials
TW,32.608418,Financial Services
TWI,6.266667,Industrials
TWIN,14.290351,Industrials
TWLO,18.854939,Communication Services
TWO,9.064749,Real Estate
TWOU,6.3775005,Consumer Defensive
TWST,-11.949813,Healthcare
TXMD,5.457143,Healthcare
TXN,30.259762,Technology
TXRH,25.392235,Consumer Cyclical
TXT,12.479591,Industrials
TYL,44.449715,Technology
TZOO,7.8082643,Communication Services
UA,11.042373,Consumer Cyclical
UAA,11.258333,Consumer Cyclical
UAL,4.4116163,Industrials
UAMY,0.40160716,Basic Materials
UBCP,7.2292657,Financial Services
UBER,33.31951,Technology
UBFO,,Financial Services
UBOH,,Financial Services
UBSI,12.047971,Financial Services
UCBI,10.755696,Financial Services
UCTT,13.629808,Technology
UDR,86.818184,Real Estate
UE,39.76191,Real Estate
UEC,347.0,Energy
UEIC,18.872726,Technology
UFCS,13.512345,Financial Services
UFI,8.7846155,Consumer Cyclical
UFPI,13.587188,Basic Materials
UFPT,32.77105,Healthcare
UG,,Consumer Defensive
UGI,8.590909,Utilities
UHAL,14.171111,Industrials
UHS,11.273,Healthcare
UHT,,Real Estate
UIS,9.2271185,Technology
ULBI,17.507246,Industrials
ULH,9.12549,Industrials
ULTA,13.786639,Consumer Cyclical
UMBF,10.457403,Financial Services
UMH,84.1579,Real Estate
UNAM,,Financial Services
UNB,,Financial Services
UNF,19.939728,Industrials
UNFI,15.3389845,Consumer Defensive
UNH,15.589183,Healthcare
UNIT,10.379629,Real Estate
UNM,5.7733483,Financial Services
UNP,18.697876,Industrials
UNTY,6.415677,Financial Services
UONE,,Communication Services
UONEK,,Communication Services
UPLD,3.1805553,Technology
UPS,15.036661,Industrials
UPWK,12.270833,Communication Services
URBN,10.169666,Consumer Cyclical
URI,14.458716,Industrials
USAP,10.802057,Basic Materials
USB,9.561628,Financial Services
USEG,-28.55,Energy
USFD,13.99726,Consumer Defensive
USLM,,Basic Materials
USM,30.043388,Communication Services
USNA,13.61182,Consumer Defensive
USPH,32.747574,Healthcare
UTHR,9.423092,Healthcare
UTI,18.66747,Consumer Defensive
UTL,16.225807,Utilities
UTMD,,Healthcare
UUU,,Industrials
UVE,9.773763,Financial Services
UVSP,10.537313,Financial Services
UVV,,Consumer Defensive
V,25.901342,Financial Services
VAC,10.963554,Consumer Cyclical
VAL,6.7502546,Energy
VALU,,Financial Services
VAPO,-0.43402776,Healthcare
VBFC,,Financial Services
VBIV,-1.0782353,Healthcare
VBTX,8.4089365,Financial Services
VC,10.855545,Consumer Cyclical
VCEL,94.48979,Healthcare
VCTR,8.544241,Financial Services
VCYT,inf,Healthcare
VECO,17.09524,Technology
VEEV,29.592453,Healthcare
VERI,-48.0,Technology
VERU,-4.567,Healthcare
VFC,9.642857,Consumer Cyclical
VGR,7.7669168,Consumer Defensive
VHC,2.9726775,Technology
VIAV,14.258928,Technology
VICI,10.640221,Real Estate
VICR,33.47525,Technology
VIRC,6.1525426,Consumer Cyclical
VIRT,8.454902,Financial Services
VKTX,-48.61613,Healthcare
VLGEA,,Consumer Defensive
VLO,11.297636,Energy
VLY,6.359091,Financial Services
VMC,26.46317,Basic Materials
VMI,12.840406,Industrials
VNCE,-4.828572,Consumer Cyclical
VNDA,-14.484849,Healthcare
VNO,-334.25,Real Estate
VNRX,-2.875,Healthcare
VOXX,-8.049382,Technology
VOYA,7.2563562,Financial Services
VPG,15.875,Technology
VRA,9.6214285,Consumer Cyclical
VREX,12.953125,Healthcare
VRNS,193.19565,Technology
VRNT,9.969356,Technology
VRRM,17.643383,Industrials
VRSK,30.064207,Industrials
VRSN,19.822857,Technology
VRTS,7.672228,Financial Services
VRTX,23.329802,Healthcare
VSAT,-27.965517,Technology
VSEC,15.692466,Industrials
VSH,11.7653055,Technology
VST,16.255766,Utilities
VSTM,-3.624074,Healthcare
VSTO,7.8501124,Consumer Cyclical
VTNR,-3.8382351,Energy
VTR,-51.0625,Real Estate
VTVT,-84.283325,Healthcare
VUZI,-2.3152544,Technology
VVI,18.160622,Industrials
VVV,21.385788,Energy
VXRT,-1.8207693,Healthcare
VYGR,-4.4508667,Healthcare
VZ,8.986395,Communication Services
W,25.365854,Consumer Cyclical
WAB,20.298136,Industrials
WABC,9.696099,Financial Services
WAFD,8.954248,Financial Services
WAL,6.2650537,Financial Services
WASH,10.4933605,Financial Services
WAT,23.850077,Healthcare
WATT,-0.44235882,Technology
WBA,6.046075,Healthcare
WBS,7.102871,Financial Services
WCC,9.509382,Industrials
WD,18.927275,Financial Services
WDAY,31.377863,Technology
WDC,9.22425,Technology
WDFC,38.177475,Basic Materials
WEC,15.755749,Utilities
WELL,57.4142,Real Estate
WEN,17.808035,Consumer Cyclical
WERN,12.160714,Industrials
WEX,11.5106945,Technology
WEYS,19.965517,Consumer Cyclical
WFC,10.858835,Financial Services
WGO,8.686275,Consumer Cyclical
WH,15.7218685,Consumer Cyclical
WHD,15.319404,Energy
WHG,,Financial Services
WHLM,-6.985074,Industrials
WHLR,-0.06753555,Real Estate
WHR,6.9597697,Consumer Cyclical
WINA,,Consumer Cyclical
WING,104.750916,Consumer Cyclical
WIRE,13.961916,Industrials
WK,75.82076,Technology
WKHS,-0.6130769,Consumer Cyclical
WLDN,14.22735,Industrials
WLFC,38.868,Industrials
WLK,15.963864,Basic Materials
WM,26.237886,Industrials
WMB,18.829268,Energy
WMK,,Consumer Defensive
WMS,24.17037,Industrials
WMT,24.504131,Consumer Defensive
WNC,8.197917,Industrials
WNEB,9.59375,Financial Services
WOR,16.416431,Industrials
WOW,-11.203125,Communication Services
WPC,22.136,Real Estate
WRB,11.942724,Financial Services
WRK,14.5,Consumer Cyclical
WRLD,10.796366,Financial Services
WSBC,10.698031,Financial Services
WSBF,11.287128,Financial Services
WSC,14.933853,Industrials
WSFS,9.941995,Financial Services
WSM,17.835808,Consumer Cyclical
WSO,28.073795,Industrials
WSR,-573.5,Real Estate
WST,40.365597,Healthcare
WSTL,4.9,Technology
WTBA,10.966667,Financial Services
WTFC,9.560976,Financial Services
WTI,-15.433333,Energy
WTM,29.473835,Financial Services
WTS,22.097023,Industrials
WTTR,8.29646,Basic Materials
WU,7.344262,Financial Services
WVE,-4.5186915,Healthcare
WVFC,,Financial Services
WVVI,,Consumer Defensive
WWD,27.223421,Industrials
WWR,-0.88877547,Basic Materials
WWW,9.968468,Consumer Cyclical
WY,23.673077,Real Estate
WYNN,17.151625,Consumer Cyclical
WYY,193.5,Technology
X,9.840054,Basic Materials
XBIT,58.538464,Healthcare
XEL,14.010417,Utilities
XELA,-1.6867391,Technology
XELB,6.366667,Consumer Cyclical
XERS,-8.068182,Healthcare
XHR,41.308823,Real Estate
XNCR,-7.1088433,Healthcare
XOM,12.243589,Energy
XOMA,-15.588235,Healthcare
XPER,24.904762,Technology
XPL,-13.868,Basic Materials
XPO,22.561974,Industrials
XRAY,12.454356,Healthcare
XRX,6.042035,Technology
XTNT,inf,Healthcare
XXII,-0.10680865,Consumer Defensive
XYL,28.846321,Industrials
YELP,19.509525,Communication Services
YETI,13.179348,Consumer Cyclical
YEXT,12.613637,Technology
YMAB,-54.17857,Healthcare
YORW,20.884792,Utilities
YTEN,-0.282,Basic Materials
YUM,21.821264,Consumer Cyclical
Z,20.66627,Communication Services
ZBH,13.902073,Healthcare
ZBRA,22.438074,Technology
ZDGE,-3.8333333,Communication Services
ZEUS,17.259258,Basic Materials
ZG,20.770733,Communication Services
ZION,8.89278,Financial Services
ZM,12.455823,Technology
ZS,53.5,Technology
ZTS,25.005444,Healthcare
ZUMZ,32.89423,Consumer Cyclical
ZUO,19.23077,Technology
USIO,8.388333,Technology
VISL,-1.6291666,Technology
WW,5.367647,Consumer Cyclical
XFOR,-2.3625531,Healthcare
ZYXI,12.655557,Healthcare
