Ticker,2020_2021_NI_Grow,2021_2022_NI_Grow,2022_2023_NI_Grow,2023_PE
NRC,0.5529,-15.123,-2.6069,29.366379
NRG,328.8235,-44.1701,-116.5438,11.294478
NRIM,14.075,-18.0611,-17.3937,9.144762
NSA,116.5299,-1.4403,51.0252,33.009342
NSC,49.2797,8.8186,-44.1284,16.62284
NSIT,27.0534,27.93,0.2498,15.075164
NSP,-10.2411,44.5438,-4.4427,26.189224
NSSC,97.7293,27.1589,38.4101,27.585752
NSTG,4.7021,38.4273,,-0.06343374
NTAP,,28.3562,35.9658,15.336811
NTCT,,85.3762,66.2708,9.164319
NTGR,-15.278,-239.6866,51.8648,26.618181
NTIC,-569.5519,0.6919,-53.9539,17.505
NTIP,-935.6349,-116.2874,-37.3603,
NTLA,99.5754,77.0064,1.4775,-3.9799638
NTNX,18.6401,-22.8511,-68.138,47.21212
NTRA,105.3233,16.129,-20.6276,-79.38235
NTRS,27.7847,-13.5443,-17.1183,11.781691
NTWK,89.7656,-147.8646,516.0737,6.842105
NUE,846.3264,11.4226,-40.5206,14.413278
NURO,9.0461,93.5872,47.8394,11.749999
NUS,-23.0404,-28.8512,-91.7969,7.780646
NVAX,316.907,-62.2688,-17.1561,-108.25
NVDA,,125.1154,-55.2092,30.283648
NVEC,,24.0553,56.4326,29.111946
NVEE,124.3173,5.994,-10.7258,16.635088
NVFY,-23.4518,-14.331,-54.8392,
NVR,37.2229,39.5285,-7.7634,14.751031
NVRO,58.1412,-102.2846,-3172.7424,-5.04054
NVT,-678.178,46.5005,41.8459,21.035112
NWBI,106.1653,-13.3856,0.9658,10.872449
NWE,20.375,-2.051,6.0779,13.725543
NWFL,65.2188,17.3309,-42.671,
NWL,-180.7792,-68.328,-296.9543,10.480264
NWLI,173.569,-2.3862,-61.6934,
NWN,2.455,9.7081,8.7656,13.580071
NWPX,-39.5118,170.3202,-32.351,11.433692
NWS,-126.0047,88.7879,-76.0835,
NWSA,-126.0047,88.7879,-76.0835,26.691011
NX,48.0154,55.0298,-6.6055,12.468164
NXRT,-47.6646,-140.1962,-578.013,-48.57143
NXST,2.7726,16.4269,-64.3666,9.427743
NYCB,16.6341,9.0604,-112.1538,9.982143
NYMT,-166.9647,-254.5575,-83.7026,7.593406
NYT,119.7447,-20.9419,33.6287,23.040106
O,-9.1103,141.8677,0.3337,33.15644
OC,-359.7911,24.7236,-3.6261,10.835764
OCC,-207.9934,-105.2506,-695.3764,
OCFC,73.871,33.1834,-29.0403,7.7150264
OCN,-145.0249,41.989,-347.8599,3.4677794
OCUL,-95.7895,984.0531,13.6518,-5.5170455
OCX,114.1421,13.737,-61.8927,-1.2727273
ODC,-41.2011,-48.9427,420.8142,
ODFL,53.7688,33.1392,-9.9957,25.286705
ODP,-34.7962,-179.8077,-16.2651,7.5320697
OESX,,-76.6932,-663.799,-3.5700002
OFED,5.2019,0.8364,,
OFG,96.6324,13.7447,9.4039,9.155779
OFIX,-1624.7914,-48.5422,666.5958,inf
OFLX,31.5671,-9.8225,-12.1031,
OGE,-524.4675,-9.7111,-37.3892,15.013102
OGEN,-40.5554,-9.0584,,-0.098148145
OGS,5.1025,7.4154,4.2797,15.450603
OHI,161.5621,2.4447,-43.2737,21.16096
OI,-40.1606,291.9463,-117.637,5.730627
OII,-90.0741,-152.6112,275.479,12.430895
OIS,-86.3375,-85.0921,-235.1258,9.088889
OKE,144.7745,14.8,54.4135,14.581652
OKTA,,218.797,-3.8915,34.06909
OLED,38.1197,14.0316,-3.3562,28.277193
OLLI,,-35.1225,-34.7179,20.41243
OLN,-233.6942,2.329,-65.3177,9.025467
OLP,41.7776,8.5441,-29.7864,45.8222
OMC,46.7199,-6.8931,0.3001,11.0760355
OMCL,141.8121,-92.7449,-460.6763,18.975525
OMER,-240.6878,-75.5878,,-1.7402235
OMEX,-32.7823,132.421,,-3.7849462
OMF,80.0,-33.6377,-26.4908,6.9002995
OMI,641.8198,-89.8962,-284.4701,12.8375635
ON,331.0845,88.4113,14.7987,14.779836
ONB,22.5826,54.3165,35.8883,8.089807
ONTX,-35.7515,17.3297,-0.0844,-1.1573255
ONVO,,-31.9624,50.76,-0.7486131
OOMA,,-28.2671,108.7379,11.395162
OPGN,32.7913,7.1181,,-1.6896553
OPI,-222.4918,-25.3178,1036.5526,-1.1436464
OPK,-198.5516,989.4901,-42.4908,-4.769231
OPOF,56.6153,7.9147,-15.1296,
OPRX,-117.1299,-3125.41,53.5687,17.23729
OPTN,-17.5267,-9.0685,-52.5838,-9.113334
OPTT,,27.8726,39.4829,-0.090852015
OPY,29.2537,-79.6489,-6.7139,15.980469
ORA,-27.3404,6.0378,88.9385,26.236626
ORC,-3143.2331,299.0936,-84.8228,36.561302
ORCL,35.629,-51.1349,26.5893,19.793459
ORGO,446.6055,-83.512,-68.1625,40.333336
ORI,174.6688,-55.263,-12.7914,10.144558
ORLY,23.5338,0.368,8.0055,21.790602
ORN,-172.0079,-13.3791,41.7301,13.345454
ORRF,24.2527,-32.9795,61.8324,6.5308642
OSBC,-27.9641,236.2852,36.0863,7.352941
OSG,-254.1528,-157.4332,135.1077,20.066666
OSIS,-1.5986,55.7712,-20.4331,15.540322
OSK,58.2893,-65.8283,243.8758,9.818377
OSPN,460.6599,-52.8054,106.45,9.531531
OSUR,54.1214,-25.5022,-413.1676,-22.270832
OTTR,84.4206,60.7657,3.5213,20.42823
OUT,-158.3607,315.4494,-391.0074,21.197369
OVBC,14.3581,13.6891,-5.3006,
OVLY,19.3614,40.1849,34.6957,
OXM,,-237.233,26.206,10.818982
OXY,-115.6564,472.9543,-64.7023,14.323404
OZK,98.3573,-2.5665,22.4486,7.15566
PACB,-716.3419,73.404,-2.3908,-2.0243902
PAG,118.5063,16.1812,-23.6812,10.451824
PAHC,62.0917,-9.5798,-33.694,12.869919
PANL,492.1932,18.2436,-66.8854,6.5090904
PANW,86.8539,-46.4823,-264.6816,47.80813
PAR,107.3163,-8.5489,0.6246,366.6667
PARR,-80.1272,-547.9735,100.0725,8.394667
PATK,131.7254,45.92,-56.4599,10.923078
PAYC,36.6022,43.5951,21.1092,21.911364
PAYX,-0.0546,26.9066,11.8107,23.977913
PB,-1.8164,1.005,-20.0566,10.77187
PBF,-116.5901,1145.368,-25.5944,9.587522
PBH,,24.7137,-140.0748,15.388768
PBHC,78.518,4.2315,-28.1395,
PBI,-99.251,-2834.2709,-1143.928,33.346157
PBPB,-63.628,-118.2686,17.8136,36.034485
PBYI,-51.4526,-100.0069,1079450.0,28.82353
PCAR,43.3677,61.4366,52.7693,12.339327
PCH,154.067,-21.224,-81.4013,48.3494
PCRX,-71.1523,-62.1034,163.7186,7.233146
PCTY,9.8736,28.1817,55.1296,23.39596
PCYO,197.9259,-52.1681,-51.1488,103.99999
PD,,55.9511,19.5133,24.445786
PDCO,,30.2787,2.1392,10.408536
PDEX,0.949,-25.8995,54.7244,13.623188
PDFS,-46.7631,-84.0423,-190.5512,27.756756
PDLB,559.6159,-218.0445,-111.173,53.7
PDM,-100.4955,-12834.6054,-132.9544,-29.083334
PEB,-52.8097,-52.8443,-10.5012,-32.20652
PEBK,33.2482,6.542,-3.5787,
PEBO,36.782,112.9997,11.917,8.472544
PED,-96.0263,-318.9376,-90.7173,24.500002
PEG,-134.0157,-259.1049,148.5936,16.84406
PEGA,2.7162,448.1948,-119.6214,18.968847
PEN,-133.6518,-137.888,-4643.1568,52.007816
PENN,-162.8529,-47.2196,-320.6213,14.981981
PEP,6.9944,16.9598,1.8406,19.846153
PESI,-70.8042,-557.006,-112.7096,5.8686867
PETQ,-80.6824,201.9227,-104.4204,10.347134
PETS,,-31.0525,-98.8957,-400.50003
PFBC,37.0991,35.2845,,8.335346
PFE,139.9716,42.7362,-93.2456,10.068627
PFG,13.2111,201.0315,-86.899,9.480496
PFGC,-135.6705,176.4128,253.0667,13.353635
PFIE,-51.6665,-475.4254,172.983,10.027777
PFIS,48.2558,-12.475,-28.1176,7.2557254
PFMT,-26.4565,-36.46,15.0222,30.222221
PFS,73.2019,4.6016,-26.9004,6.674208
PG,9.8181,3.0477,-0.6037,24.933077
PGC,116.1805,31.1257,-34.1998,8.282051
PGR,-41.2597,-78.4685,440.8732,17.604572
PGRE,-17.6085,78.8494,613.5236,-10.358695
PGTI,-27.1127,194.6712,12.5472,14.090605
PH,45.2698,-24.6547,58.3253,21.058355
PHIO,51.0917,-13.5998,-5.6969,-0.19646068
PHM,38.347,34.4752,-0.571,8.473901
PHX,-74.043,-428.2692,-31.7918,10.75
PI,-1.2769,-52.5927,78.4536,67.625
PII,295.7532,-9.4756,12.4581,9.419478
PINC,120.5532,-7.5316,-34.1678,8.985043
PINS,-346.5949,-130.3525,-62.9244,20.150887
PJT,-9.6819,-14.7257,-9.6483,19.671486
PK,-68.125,-135.2941,-40.1235,19.559525
PKBK,43.3798,2.6079,-31.9465,
PKE,,74.0132,26.784,29.11765
PKG,82.4512,22.4349,-25.6943,17.656378
PKOH,451.1111,-42.7419,-154.9296,6.1586905
PLAB,63.9533,114.2257,5.6396,11.789583
PLAY,,-152.5187,26.127,10.104762
PLBC,45.1399,25.8699,12.6002,8.186047
PLCE,,-233.3459,-100.608,9.810811
PLD,98.3868,14.4617,-9.0834,35.66724
PLNT,-385.3312,132.3888,39.1451,20.919298
PLOW,-135.4592,25.7991,-38.5558,11.033817
PLPC,19.8839,52.2433,16.4298,
PLSE,27.7005,-8.0977,-27.8523,-8.05
PLUG,-22.8447,57.405,89.0632,-4.215893
PLUS,,41.9412,13.0265,14.332423
PLXS,18.2441,-0.4816,0.6156,16.705883
PLYA,-65.8185,-163.2301,-5.033,15.432203
PLYM,8.6513,12.5133,-180.8954,692.0
PM,13.071,-0.6697,-13.6494,13.714078
PMD,-82.7676,63.0075,283.2103,
PMT,8.5559,-228.9039,-372.4276,9.454054
PMTS,-1.1656,129.2202,-34.3596,5.906149
PNBK,-233.3857,20.9462,-167.8299,3.3514853
PNC,-24.5178,6.4681,-7.6643,10.823426
PNFP,68.8401,6.3375,0.2515,9.801498
PNM,13.3027,-13.3935,-48.0495,13.08719
PNR,54.2108,-13.038,29.4864,17.04184
PNRG,-190.5872,2219.5424,-42.2509,
PNW,12.3803,-21.8383,3.7128,14.960286
PODD,147.0588,-72.619,4384.7826,45.42328
POL,-64.8461,1561.369,,182.22
POOL,77.4084,15.0376,-30.0928,25.28384
POR,57.4194,-4.5082,-2.1459,13.293847
POST,20737.5,353.8692,-60.1771,16.646418
POWI,130.995,3.9157,-67.378,32.47343
POWL,-96.2125,2077.0206,296.9207,19.284424
PPBI,463.187,-16.5189,-89.1268,11.668449
PPC,-67.2847,2306.2258,-56.8895,11.290626
PPG,35.8829,-28.7005,23.7817,13.978586
PPIH,,-179.3248,-1.9301,
PPL,-200.7488,-151.0811,-2.1164,14.9153
PPSI,-27.428,67.8819,,6.8421054
PRA,-182.0159,-100.2789,9502.9851,20.734377
PRAA,22.6458,-36.0405,-171.2583,13.008241
PRFT,72.5953,100.4031,-5.2293,10.269824
PRGO,-57.6261,104.0639,-90.9673,11.115646
PRGS,-1.6332,21.2306,-26.1621,9.942116
PRI,23.6164,-1.109,22.1436,10.931744
PRIM,10.2455,14.9319,-5.1691,14.442073
PRK,20.3419,-3.6338,-14.5715,17.062422
PRLB,-34.3936,-410.0264,-116.6438,17.735796
PRMW,-97.5702,-1025.0,704.3919,17.811321
PRO,5.4882,1.277,-31.4812,73.45283
PROV,-1.6647,20.2619,-5.5097,9.723078
PRPH,-395.2,194.3249,-190.8953,9.488958
PRTA,-160.2597,-274.6159,25.7198,-5.085956
PRTS,552.7146,-90.8018,764.6688,-4.92
PRU,-2471.123,-118.5724,-251.0625,7.5719156
PSA,43.9172,122.6606,-50.6035,23.722525
PSMT,25.4183,6.7076,4.4684,17.016842
PSN,-34.9793,50.8678,66.7105,24.750778
PSTG,,-49.2126,-151.0062,28.456522
PSX,-133.0818,738.327,-36.3661,10.147829
PTC,264.913,-34.354,-21.573,29.32512
PTCT,19.5684,6.7028,12.0903,-7.480279
PTEN,-18.5577,-123.6283,59.2494,10.65534
PTGX,89.7974,1.4671,-38.0225,-31.08642
PTN,49.8103,7.7443,-23.9139,-1.9062501
PTSI,329.2141,18.5007,-79.6894,11.862069
PULM,4.4696,-6.6184,-25.0319,-0.44666666
PUMP,-49.3693,-103.7464,4118.4236,13.7890625
PVBC,34.66,-233.0194,-151.0248,19.93182
PVH,,-183.8218,-78.9562,8.753749
PW,136.8687,-377.0631,,0.12214673
PWOD,5.4386,8.6634,-4.6723,
PWR,9.0575,1.0768,51.6095,27.542276
PXD,-1159.0,270.3966,-37.6163,11.7789545
PXLW,-25.2855,-19.1262,63.2938,46.5875
PYPL,-0.7853,-41.9765,75.5271,13.129524
PZG,-8.1884,32.7545,-17.6946,-2.244737
PZZA,107.167,-43.5309,21.1385,19.884617
QCOM,73.9708,43.0499,-44.094,16.583252
QCRH,63.2581,0.1628,14.6286,8.71564
QDEL,-13.0925,-22.0818,-101.8407,10.900553
QLYS,-22.5091,52.1871,40.3761,29.230635
QNST,30.1237,-122.2798,1212.2332,33.28302
QRHC,63.4868,-457.6453,20.5572,29.67647
QRTEA,-71.5719,-862.9412,-94.4102,1.3351514
QRVO,,40.8584,-90.0177,15.615282
QTRX,82.9623,67.6258,-66.5626,-17.88764
QTWO,-18.0744,-3.3376,-40.0053,29.601696
QUAD,-129.4622,-75.3968,-695.6989,3.7695832
QUIK,-40.669,-35.5048,-93.8364,27.282415
R,-525.4098,67.052,-53.1719,8.998518
RAIL,-50.9172,-6.2731,-39.2772,9.263158
RAMP,,-62.5194,250.8468,20.19753
RARE,143.3589,55.811,-14.2464,-8.7365265
RAVE,-135.9083,427.7632,-79.8928,-13.562666
RBB,72.8195,13.0408,-33.9857,10.853658
RBBN,-300.0034,-44.6437,-32.5,9.772727
RBC,,-39.2897,204.7532,26.025425
RBCAA,5.2435,3.9892,-0.8035,10.812237
RBCN,-31.3264,-228.0822,-101.6043,-1.825
RC,251.5578,23.1508,74.7379,6.9199996
RCKT,21.0229,31.2263,10.6967,-11.85326
RCKY,-1.9319,-0.4572,-49.0545,8.8775
RCL,-9.2706,-59.0114,-178.7106,11.3288
RCM,-24.2188,-172.5086,-105.2133,45.907406
RCMT,-223.9035,90.0901,-19.4265,8.116883
RCUS,-143.0894,-603.7736,14.9813,-3.6952384
RDFN,491.6392,192.9789,-59.5115,-5.4362745
RDI,-148.9586,-213.3548,-15.2305,-3.3958335
RDN,52.5994,23.684,-18.8193,8.514045
RDNT,-266.624,-56.9297,-71.4178,63.991844
RDUS,-4083.4017,2.2336,-115.279,19.965908
RDVT,-109.614,-5.9542,2096.2662,
REED,61.1673,22.2839,-22.6056,-1.7297297
REFR,-21.1252,44.5742,-28.5083,-25.666666
REG,705.1215,33.6055,-24.5013,27.83568
REGI,74.1013,,,23.653847
REGN,129.856,-46.2757,-8.8696,18.780693
REI,-101.3113,4072.1195,-24.3592,3.8137257
RELL,-190.0435,983.2024,24.5775,21.0534
REPL,,45.9577,47.6533,-2.148515
RES,-103.4012,2925.6755,-10.6474,7.703445
REVG,-245.5738,-65.7658,198.0263,10.7219515
REX,,1644.885,-47.1068,15.074469
REXR,67.8481,30.679,42.0279,32.264927
REZI,554.0541,16.9421,-25.7951,11.0222225
RF,130.4388,-10.948,-7.6169,8.850678
RFIL,-7730.8642,-76.5734,-312.5691,24.583334
RFL,135.6601,407.896,-98.4951,
RGA,181.9277,-55.812,74.4681,8.72559
RGCO,-4.3776,-414.12,-135.6078,16.356379
RGEN,114.0824,44.9509,-77.6418,81.9439
RGLD,51.7645,-21.006,0.1916,22.458595
RGLS,76.7832,1.852,6.0516,-4.0665574
RGNX,-214.9124,-319.2749,-6.0028,-7.2511415
RGR,72.4585,-43.3402,-45.4162,13.294798
RGS,-33.8646,-24.2423,-91.3985,-2.0416665
RH,,153.3142,-23.2234,16.91522
RHE,71.8023,480.9645,-43.3814,
RHI,95.4531,9.9048,-37.5081,17.393484
RHP,-57.6019,-172.8914,141.2666,20.451056
RIBT,-23.7084,-12.1913,,-1.4545454
RICK,-598.5374,51.7702,-36.4784,8.20626
RIG,4.4092,4.8986,53.6232,11.554348
RIGL,-39.7727,226.9677,-57.1629,11.888889
RILY,116.9429,-135.9123,-37.4894,
RIOT,9.3737,3200.8551,-90.2911,18.077585
RJF,71.5159,7.5552,15.2419,11.981846
RKDA,214.9302,4.884,-9.0726,-0.44327545
RL,,-595.5409,-12.8979,14.844028
RLGT,119.2392,92.4016,-53.6816,9.259259
RLI,77.8294,108.8429,-47.7879,24.231163
RLJ,-24.5457,-113.7383,82.2421,34.546875
RM,231.7883,-42.2418,-68.8466,4.186795
RMAX,-238.8089,-139.1265,-1229.6563,5.1240873
RMBS,-145.3016,-178.0517,-2433.3613,22.87103
RMCF,,-62.0243,1562.5191,3.729271
RMD,-23.673,64.2632,15.1544,24.794184
RMR,23.9789,-4.74,68.0596,11.294812
RMTI,5.7753,-42.8322,-54.8209,24.500002
RNG,353.3351,133.6654,-81.2049,7.5654316
RNR,-105.2669,2542.7668,-341.3423,6.2798047
RNST,110.2689,-5.5852,-12.8803,10.623188
ROCK,17.1344,8.9608,34.1322,13.731708
ROG,116.2432,7.8631,-51.458,26.099571
ROIC,67.1394,-3.0631,-33.4207,38.609375
ROK,31.3563,-31.6298,39.0491,20.834085
ROKU,-1484.5033,-305.4603,42.4807,-52.104347
ROL,33.6671,3.375,18.0028,39.977875
ROP,21.3646,294.2998,-69.5425,25.709925
ROST,,1917.5084,-12.2228,19.853434
RPD,48.0379,-14.7724,19.679,19.02066
RPM,65.134,-2.2207,-2.6023,19.433214
RRC,-157.8521,187.3806,-26.3846,10.61095
RRGB,-81.7281,56.3805,-73.0893,-25.103449
RRR,-260.8077,-15.0478,-14.3354,18.876307
RS,282.8231,30.2265,-27.4007,14.419643
RSG,33.416,15.2821,16.3619,28.835566
RUN,-54.1951,-318.2957,-1025.4382,-11.65934
RUSHA,110.1326,62.12,-11.3258,11.34557
RUSHB,110.1326,62.12,-11.3258,
RVNC,-0.2762,26.7008,-9.1004,-3.523585
RVP,131.4503,-90.9415,-238.0517,
RVSB,,108.3652,-17.1907,8.366667
RWT,-154.9308,-151.1619,-98.6093,8.447761
RYAM,11866.4865,-122.4636,582.586,25.233334
RYI,-547.2644,32.8576,-62.7366,8.848214
RYN,311.3634,-29.8086,62.0264,48.836067
RYTM,-48.0492,160.1836,1.965,-19.396137
SABR,-27.5957,-53.1004,21.1644,8.953125
SACH,48.0865,56.9872,-23.959,8.513514
SAFE,23.3228,85.1989,-140.5935,11.250001
SAFT,-5.4272,-64.3784,-59.4618,12.636801
SAGE,-175.5506,16.3558,1.6339,-2.8600001
SAH,-778.7938,-74.6346,101.3559,9.054433
SAIA,83.0526,41.1424,-0.7176,21.121975
SAIC,,32.5359,8.3032,14.810069
SALM,-176.7896,-107.795,,-39.38
SAM,-92.4187,362.1934,13.361,22.307081
SAMG,47.5201,28.1427,-51.6996,8.883929
SANM,87.3905,-3.6715,28.9479,9.855366
SANW,-2.5584,89.8462,-139.5932,-2.1
SASR,142.4958,-29.2667,-26.1306,7.775281
SATS,-6292.4907,-0.3445,-168.6945,-10.372549
SAVE,10.233,17.2633,-19.2522,-2.5892859
SBAC,885.8281,94.1845,8.7517,31.568184
SBCF,59.9751,-14.3855,-2.3229,14.144578
SBFG,22.3033,-31.4931,-3.4023,9.033113
SBGI,-82.85,-740.5797,-110.9729,-22.472727
SBH,111.8045,-23.4743,0.5704,5.535176
SBNY,73.829,45.5781,,0.23208192
SBOW,-128.0427,292.3939,-12.5489,3.5625691
SBRA,-181.8223,-31.4782,-117.7257,22.132812
SBSI,38.0363,-7.3906,-17.4519,9.694643
SBT,-280.381,-160.6841,-152.2263,33.214287
SBUX,352.3645,-21.8536,25.6856,18.926882
SCHL,-74.8858,-835.4545,6.6749,11.850498
SCHW,77.478,22.6815,-29.4584,16.351837
SCI,55.6364,-29.5914,-4.9565,17.98263
SCL,8.704,6.7843,-72.6788,18.834436
SCOR,4.4221,33.0236,19.2305,3.5772152
SCS,,-84.6743,782.5,11.303738
SCSC,-105.6033,722.5845,1.1385,10.407178
SCVL,,868.5511,-28.9338,11.053922
SCWX,,81.6775,187.751,58.899998
SCX,-171.1251,-4.2168,55.1821,
SCYX,-40.444,91.1063,-206.7379,172.0
SD,-142.09,107.4457,-74.8699,12.889908
SDPI,-84.5533,-301.0485,598.1173,10.958334
SEAC,,-65.8532,53.4859,-50.0
SEB,101.4134,1.7544,-61.0345,
SEDG,20.5584,-44.5652,-63.3937,14.192134
SEE,0.7755,-2.9992,-30.5126,9.677914
SEIC,22.2021,-13.0126,-2.7781,14.733923
SELF,1096.0483,-37.2885,42.8166,18.402609
SEM,55.3022,-60.4714,53.1448,13.416269
SENEA,,-63.3624,-80.0195,
SENEB,,-63.3624,-80.0195,
SENS,72.6765,-146.9855,-142.494,-3.8783336
SF,63.8339,-19.725,-21.0855,10.339125
SFBC,2.4505,-3.8445,-15.5043,
SFBS,22.5071,21.0702,-17.7536,13.632184
SFIX,-86.7753,2233.4948,-16.9698,-3.0507247
SFM,-15.0611,6.9656,-0.8837,21.396496
SFNC,6.3757,-5.4375,-31.7282,11.388158
SFST,154.8614,-37.6699,-53.8863,7.3452053
SGA,-683.2201,-17.5226,3.2384,13.406976
SGC,-28.2406,-208.5938,-127.4382,15.26422
SGH,-1964.392,212.3275,-381.7525,9.179803
SGMA,,540.1068,-308.5871,
SGMO,47.3487,7.8481,34.0928,-1.8770369
SGRP,-152.8364,-58.8533,,15.291667
SGRY,-38.932,-22.9901,-78.2051,19.440945
SHAK,-89.1812,365.4462,-195.4543,109.75
SHBI,-2.3013,102.8696,-63.9863,6.30303
SHEN,694.7857,-100.8389,-195.9303,-118.63637
SHO,-108.4752,154.5017,136.8088,28.23611
SHOO,-1136.4625,13.312,-20.5993,13.697987
SHW,-8.1757,8.3512,18.2516,23.889805
SIBN,29.4643,8.2797,-29.2543,-19.078947
SIEB,70.1849,-139.3048,,
SIF,-108.084,1197.4428,-9.834,
SIG,,-5165.1316,-51.0716,8.125203
SIGA,23.2664,-51.1815,100.7645,7.7818184
SIGI,63.9248,-44.3127,62.4103,11.65162
SILK,5.1642,10.4375,1.3325,-14.92877
SINT,32.437,29.3265,-31.398,-4.9300003
SIRI,903.0534,-7.6865,3.7098,9.121212
SITC,249.7522,35.0454,57.4826,268.3
SITE,96.5375,2.9362,-29.3399,32.65258
SIX,-130.1925,-20.6886,-61.533,10.814479
SJM,,-27.9128,-114.4531,11.238002
SJW,-1.6858,22.0741,15.1149,18.036789
SKT,-125.1337,800.011,20.823,32.906975
SKX,652.3061,-49.693,46.3158,13.812109
SKY,,192.1636,61.9882,23.027191
SKYW,-1414.2689,-34.811,-52.9259,9.524173
SLAB,16797.2867,-95.6833,-137.7628,44.16135
SLB,-117.8836,82.9346,22.1447,12.412213
SLCA,-70.4095,-331.5571,87.9413,12.4
SLDB,-18.2376,19.1071,11.67,-3.2563179
SLG,20.3414,-115.6722,678.0207,-23.934883
SLGN,16.3121,-5.0777,-4.3665,11.736842
SLM,31.7732,-59.5856,23.9603,7.365979
SLNO,25.4515,-22.1385,61.9978,-61.36
SLP,4.8221,27.6119,-20.2035,56.037502
SLS,23.5245,99.5314,-9.5906,-1.3598925
SM,-104.7382,2969.2318,-26.4465,6.8107
SMAR,,48.8072,26.0332,27.161972
SMBC,71.2834,-0.0233,-16.8161,8.856833
SMBK,42.9804,23.662,-33.5387,9.449541
SMG,32.2922,-185.3659,-13.12,17.095478
SMIT,-308.4658,-59.4078,,
SMMF,46.0065,16.3496,3.8015,6.7625
SMP,58.3573,-39.0984,-38.3064,9.156695
SMPL,-37.719,165.592,23.0267,17.688442
SMRT,93.9179,33.8531,-64.0923,59.625
SMSI,-845.3301,-5.6824,-16.6775,2.0166667
SMTC,,109.7791,-51.1555,24.34091
SNA,30.8612,11.1152,10.9027,13.418853
SNAP,-48.3558,192.9887,-7.4961,43.07143
SNBR,10.4584,-76.188,-141.7564,15.781609
SNCR,114.3711,-65.4956,588.9212,-2.528517
SND,-233.5143,-98.6127,-761.3087,9.08
SNDR,91.4974,12.9255,-47.903,12.319526
SNDX,-134.0715,-699.1254,40.192,-7.1677737
SNFCA,-28.9183,-34.9925,-43.5777,
SNOA,,28.7595,1.278,-0.36644447
SNPS,14.0241,29.9767,24.9132,34.77141
SNV,103.4994,-0.3373,-28.2618,8.352403
SNX,-25.3404,64.859,-3.7457,9.013637
SO,-23.1653,46.8023,12.4752,17.172853
SOHO,-46.6973,-224.0835,-87.8862,-2.1607144
SOI,-97.0417,-2537.5576,15.0203,10.430233
SON,-141.2011,-645.6871,1.827,10.423714
SONO,-888.4415,-57.5125,-115.2472,41.11905
SP,-118.3449,42.5868,-31.1947,12.992367
SPB,93.865,-62.2363,2416.0615,17.349474
SPG,102.2024,-4.894,6.7113,22.886507
SPGI,29.286,7.4074,-19.1502,25.89076
SPLK,,47.4809,-79.25,20.753967
SPOK,-49.8474,-198.5392,-28.3217,14.270642
SPR,-37.8605,0.9061,12.9192,16.324873
SPRO,14.6602,-48.2876,-149.135,-1.5448421
SPSC,-2.1695,23.6271,19.3891,47.351707
SPTN,-2.8493,-53.1966,51.3326,9.414634
SPWH,,18.7021,-62.6459,14.659091
SPWR,-109.877,-191.7479,,-17.541668
SPXC,329.697,-99.953,44850.0,22.113737
SQ,-21.9709,-425.1948,-101.8071,17.450703
SR,206.6591,-18.7339,-1.4946,13.399563
SRCE,45.553,1.6662,3.6661,10.658798
SRCL,-51.4834,-301.4388,-138.2143,16.375
SRDX,277.293,-743.7102,-94.3683,-87.96552
SRE,-66.4887,62.2914,43.7588,13.861435
SRG,-73.1981,162.6914,,4.288991
SRI,-142.8428,-512.6835,-63.1261,21.835714
SRNE,43.5112,33.7403,,
SRPT,-24.4254,67.9851,-23.8115,12.148815
SRRK,52.3987,2.0509,23.2614,-7.756477
SRTS,-160.2545,488.5895,-97.9995,17.825
SSB,294.2097,4.3121,-0.351,10.841134
SSBI,39.7547,15.4443,-36.2211,
SSD,42.485,25.3514,5.9857,18.56462
SSKN,-38.6673,105.0628,95.1703,-4.5
SSNC,27.9591,-18.725,-6.6287,11.007105
SSP,-54.4386,59.6437,-583.8052,375.0
SSTI,-461.7143,-244.0984,,-1335.0001
SSTK,28.0314,-17.174,44.8944,8.90249
ST,121.3092,-14.5484,-101.2582,9.529904
STAA,365.263,44.1787,-46.1818,48.494793
STAG,-4.8544,-7.2832,8.1418,39.25568
STBA,424.4439,22.817,6.8337,10.360543
STC,108.6543,-49.7844,-81.2458,9.921136
STCN,740.1022,-75.2923,-242.314,
STE,,-38.6291,-56.1151,21.785715
STIM,13.6233,19.1261,-18.7572,-5.40625
STKS,-344.4288,-56.8266,-65.1396,21.653847
STLD,483.5036,20.1803,-36.5496,13.093626
STRA,-36.1443,-15.2795,49.5415,20.648937
STRL,48.0759,69.9433,30.2402,18.527338
STRM,,-2310.1351,73.9376,-2.8772728
STRS,-351.8385,57.5531,-116.3747,
STRT,-396.2788,-68.8621,-195.0684,15.965277
STT,11.281,3.0078,-29.9207,8.371721
STWD,34.9876,94.6391,-61.076,9.722222
STX,30.8765,25.4947,-132.08,15.206349
STZ,,-102.022,75.7426,16.819986
SUI,188.875,-36.3493,-188.1405,49.367966
SUM,10.3046,78.8263,5.0381,16.119432
SUP,-101.5413,886.521,-350.721,-26.714285
SUPN,-57.9173,13.6399,-97.8324,15.5948715
SVRA,-13.3044,-11.3079,43.3761,-13.764706
SVT,3955.0,-152.2072,409.5418,
SWAV,-86.0942,-2464.2294,-31.8145,53.430424
SWK,36.9104,-37.1004,-129.2235,15.96875
